stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,image_9.stopped,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,8,8,21,341.2380449000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.18769239999983,341.2380449000002,341.7011886999999,341.7012132,342.2006015999996,342.70961329999955,342.48509939999985,342.48514840000007,343.80296089999956,343.80296089999956,344.2695811000003,space,1,0.44896890000018175,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,9,9,16,344.3244457999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.27089350000006,344.3244457999999,344.78485029999956,344.7848766999996,345.2837991999995,345.72255909999967,345.56810380000024,345.5681332000004,346.8861294999997,346.8861294999997,347.2706248000004,space,1,0.3721693999996205,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,10,10,8,347.33321090000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.27172840000003,347.33321090000027,347.7847337000003,347.7847604999997,348.2841405999998,348.65540429999965,348.5684561999997,348.56848269999955,349.8853505999996,349.8853505999996,350.6359344000002,space,1,0.7396773999998913,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,11,11,20,350.71850600000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.63694659999965,350.71850600000016,351.15129979999983,351.1513273999999,351.65051159999985,352.1938763999997,351.9347872999997,351.9348153000001,353.2527565999999,353.2527565999999,353.65378129999954,left,1,0.3956445000003441,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,12,12,22,353.715193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.6549127999997,353.715193,354.16794560000017,354.1679703,354.6671994999997,355.0684932000004,354.95207560000017,354.9521071999998,356.2697041000001,356.2697041000001,356.7367158999996,space,1,0.4519024999999601,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,13,13,6,356.79263869999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.7377379999998,356.79263869999977,357.2525058000001,357.2525335,357.7505278999997,358.1616078999996,358.0349114999999,358.03497179999977,359.3527387000004,359.3527387000004,359.8532468000003,right,1,0.4976709000002302,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,14,14,4,359.9070819999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.8542379999999,359.9070819999997,360.36801130000003,360.36803770000006,360.8674197999999,361.2749246000003,361.15187289999994,361.1519053000002,362.4697084999998,362.4697084999998,363.26975479999965,space,1,0.7965585000001738,None,363.3314091000002,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,15,15,2,363.3314091000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.2708659,363.3314091000002,363.7849113000002,363.7849379999998,364.28441159999966,364.7009963999999,364.56795619999957,364.5679828000002,365.88600700000006,365.88600700000006,366.3695660000003,left,1,0.47297600000001694,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,16,16,13,366.43701599999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.37063969999963,366.43701599999986,366.88450060000014,366.88452899999993,367.38404119999996,367.8090026,367.6682589000002,367.6682987000004,368.98605190000035,368.98605190000035,369.3693755000004,space,1,0.3758049999996729,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,0,17,17,11,369.4212832000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.37044869999954,369.4212832000003,369.88458720000017,369.8846123000003,370.3841203000002,370.8132743999995,370.66853340000034,370.6685639999996,371.98511169999983,371.98511169999983,374.06876269999975,space,1,2.0715116999999736,None,372.7840619999997,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,18,18,18,374.12286549999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.0697842999998,374.12286549999953,374.58456939999996,374.58459539999967,375.0840804999998,375.6124388999997,375.3682362999998,375.3682656000001,376.68614100000013,376.68614100000013,377.06927710000036,left,1,0.36644319999959407,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,19,19,0,377.1214044999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0703636999997,377.1214044999997,377.58472729999994,377.5847640000002,378.08371499999976,378.48340610000014,378.3680218999998,378.3680492000003,379.6862368000002,379.6862368000002,380.21957329999987,space,1,0.5160430999994787,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,20,20,19,380.2768196999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.2212827000003,380.2768196999996,380.7345720000003,380.7346281,381.2338483000003,381.6586707999995,381.51869720000013,381.5189081999997,382.8361679999998,382.8361679999998,383.2861591000001,left,1,0.43438349999996717,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,21,21,9,383.3513001000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.2872139000001,383.3513001000001,383.80125940000016,383.8012853,384.30034760000035,384.6687585999998,384.58504900000025,384.5850782999996,385.9017031000003,385.9017031000003,386.55374180000035,space,1,0.6473771000000852,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,22,22,10,386.6158096999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.55482120000033,386.6158096999998,387.06825879999997,387.0682923000004,387.56719710000016,387.9020574999995,387.8516303999995,387.8516615999997,389.16824710000037,389.16824710000037,391.1029545000001,space,1,1.9282223000000158,None,389.96710079999957,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,23,23,12,391.15717979999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.1045780000004,391.15717979999954,391.6180766999996,391.61810179999975,392.1171280999997,392.6905022000001,392.40158599999995,392.40161720000015,393.7193467999996,393.7193467999996,394.8024267999999,space,1,1.0723269999998593,None,394.5338896000003,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,24,24,7,394.8612033999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.8039084000002,394.8612033999998,395.31859859999986,395.31863239999984,395.81732680000005,396.2221591999996,396.10135939999964,396.10138879999977,397.4193529000004,397.4193529000004,397.9368607999995,right,1,0.49987719999990077,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,0,25,20,397.9930402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.93786309999996,397.9930402,398.45160399999986,398.45162170000003,398.9507238999995,399.36177580000003,399.2350620999996,399.2350942000003,400.55271660000017,400.55271660000017,401.01955110000017,left,1,0.44980130000021745,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,1,26,19,401.0790635000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.0206457000004,401.0790635000003,401.5348850999999,401.5349366999999,402.0340619999997,402.4448818999999,402.31764509999994,402.31765929999983,403.6360107999999,403.6360107999999,404.1195055999997,left,1,0.4805863000001409,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,2,27,14,404.1710327999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.12062049999986,404.1710327999999,404.6348227999997,404.63484809999954,405.1337401999999,405.5412921999996,405.4182874999997,405.4183173000001,406.7359230000002,406.7359230000002,407.1195197999996,right,1,0.3770011999995404,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,3,28,3,407.17291399999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.1207201999996,407.17291399999976,407.63464420000037,407.63467130000026,408.1339618000002,408.5548281000001,408.4181599000003,408.4181875000004,409.73626969999987,409.73626969999987,410.1697111000003,left,1,0.42259529999955703,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,4,29,1,410.22702219999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.1707657999996,410.22702219999974,410.68460479999976,410.6846327000003,411.18382829999973,411.6127365000002,411.4685811999998,411.46861269999954,412.78635080000004,412.78635080000004,413.63567799999964,space,1,0.8420058000001518,None,413.6003823000001,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,5,30,18,413.69463220000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.6368217999998,413.69463220000034,414.15129309999975,414.1513194999998,414.65066790000037,415.05223899999964,414.9350837000002,414.9351127,416.25260979999985,416.25260979999985,416.7042113999996,left,1,0.4391542000003028,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,6,31,11,416.75840900000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.70478749999984,416.75840900000003,417.2185854999998,417.21862820000024,417.7172211999996,418.1423898000003,418.0016278000003,418.00165600000037,419.3182993999999,419.3182993999999,420.60299750000013,space,1,1.2790254000001369,None,420.11727659999997,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,7,32,16,420.6564863000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.60455809999985,420.6564863000003,421.11786680000023,421.1178944000003,421.61713320000035,422.14659539999957,421.9015980000004,421.9016259,423.2195200999995,423.2195200999995,423.71966299999985,space,1,0.48586689999956434,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,8,33,4,423.7725419999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.72071099999994,423.7725419999997,424.23438540000006,424.23442109999996,424.7337528999997,425.13661520000005,425.01839029999974,425.01842099999976,426.3361847999995,426.3361847999995,426.85272480000003,space,1,0.5092233000004853,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,9,34,8,426.90964090000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.8537802999999,426.90964090000034,427.36815490000026,427.3681821,427.86755059999996,428.2340967,428.1514613999998,428.15149070000007,429.4686085000003,429.4686085000003,429.8693354999996,space,1,0.3910715000001801,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,10,35,12,429.9225588999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.87042050000036,429.9225588999998,430.38463839999986,430.3846652000002,430.8841493,431.43866249999974,431.1683767000004,431.1684583999995,432.4866602000002,432.4866602000002,432.6895936000001,space,1,0.200912000000244,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,11,36,24,432.74673170000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.69066099999964,432.74673170000005,433.2012383000001,433.2012629999999,433.70067540000036,434.07246120000036,433.98509490000015,433.9851255000003,435.30178259999957,435.30178259999957,436.85181889999967,space,1,1.5407437999992908,None,436.10074650000024,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,12,37,6,436.9156438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.8528389000003,436.9156438,437.3679395999998,437.3679653999998,437.8671542000002,438.4159673000004,438.15162899999996,438.15166580000005,439.4696948999999,439.4696948999999,439.88602379999975,right,1,0.41155299999991257,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,13,38,23,439.94426639999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.8870815999999,439.94426639999983,440.40132209999956,440.40134820000003,440.9008209000003,441.30687279999984,441.18479839999964,441.1848283999998,442.5027350999999,442.5027350999999,443.01958730000024,right,1,0.5115835999995397,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,14,39,21,443.07732550000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.02079479999975,443.07732550000037,443.5350222999996,443.53505210000003,444.0338780000002,444.4648199000003,444.31983969999965,444.319888,445.63612850000027,445.63612850000027,446.0363090000001,space,1,0.38737099999980273,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,15,40,7,446.08903740000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.03741119999995,446.08903740000005,446.5512564999999,446.55128349999995,447.05072089999976,447.47370219999993,447.33492579999984,447.3349569000002,448.65261159999955,448.65261159999955,449.05279749999954,right,1,0.39532670000062353,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,16,41,13,449.12133600000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0538512000003,449.12133600000016,449.5680616999998,449.56809929999963,450.0672851999998,450.53569309999966,450.35180330000003,450.3518332000003,451.66919249999955,451.66919249999955,452.30285619999995,space,1,0.6292878000003839,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,17,42,15,452.3716879000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.3039424999997,452.3716879000003,452.8176518,452.8177063000003,453.3169147999997,453.7408706999995,453.6013976000004,453.6014194999998,454.91925569999967,454.91925569999967,455.4860060000001,right,1,0.5525196999997206,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,18,43,22,455.5400931000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.4870374000002,455.5400931000004,456.00114550000035,456.0011704999997,456.50070609999966,456.93350219999957,456.7852562999997,456.7853108999998,458.10269059999973,458.10269059999973,458.5030286000001,space,1,0.39759849999973085,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,19,44,5,458.5554621000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.50411019999956,458.5554621000001,459.01781930000016,459.01785389999986,459.51708080000026,459.92128179999963,459.8012441000001,459.80127149999953,461.11912589999974,461.11912589999974,461.5199832999997,space,1,0.3989114999994854,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,20,45,17,461.57543220000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.5209885000004,461.57543220000025,462.03456000000006,462.0345860999996,462.53384389999974,462.9362068999999,462.8182410999998,462.8182697000002,464.13594139999987,464.13594139999987,464.5360284999997,space,1,0.3982178999995085,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,21,46,10,464.58990040000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.5370117000002,464.58990040000026,465.0512669999998,465.0512937000003,465.5505293999995,465.970859,465.8346652,465.8346932000004,467.1520496000003,467.1520496000003,468.1021168999996,space,1,0.9413939000005485,None,467.95028170000023,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,22,47,0,468.1563913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.1041640000003,468.1563913,468.6179714,468.61799599999995,469.1170995000002,469.6435855999998,469.4015370999996,469.4015655000003,470.71939870000006,470.71939870000006,471.1196898999997,space,1,0.38518999999996595,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
