stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,image_7.stopped,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,8,8,17,320.7737858999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.72334060000003,320.7737858999999,321.2379495,321.2379741999998,321.7374404000002,322.2590088000002,322.0220631000002,322.0220935000002,323.3396247999999,323.3396247999999,324.3552829999999,space,1,0.9988220999998703,None,324.1540043,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,9,9,22,324.41255409999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.3568257000002,324.41255409999985,324.8715277000001,324.8715559000002,325.3708319000002,325.77221169999984,325.65473329999986,325.65475030000016,326.9730755999999,326.9730755999999,327.2899037000002,space,1,0.3066817999997511,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,10,10,12,327.3421079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.2912277999999,327.3421079,327.8052413999999,327.80527010000014,328.30407030000015,328.71323070000017,328.5893209000001,328.5893529,329.90638450000006,329.90638450000006,330.29003330000023,space,1,0.3748614999999518,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,11,11,13,330.34803839999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.2911494,330.34803839999995,330.80508370000007,330.8051215999999,331.3041145000002,331.74331930000017,331.5882408000002,331.5882737000002,332.9062319999998,332.9062319999998,333.4074399000001,space,1,0.4859529999998813,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,12,12,18,333.47288070000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.40853319999997,333.47288070000013,333.92161050000004,333.9216471,334.4206687000001,334.82372350000014,334.7050029000002,334.70504260000007,336.02296190000015,336.02296190000015,336.42306830000007,space,0,0.39460650000000896,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,13,13,2,336.48652360000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.4241327999998,336.48652360000006,336.9378425,336.9378577000002,337.43761099999983,337.8449061000001,337.72230089999994,337.7223331,339.03973829999995,339.03973829999995,339.40771889999996,space,0,0.3642924000000676,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,14,14,0,339.4742388999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.4088124,339.4742388999998,339.92140819999986,339.9214345999999,340.42069600000013,340.8252981999999,340.7049376,340.7049735999999,342.0228772999999,342.0228772999999,342.4234719000001,space,1,0.39178999999967346,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,15,15,8,342.49066089999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.42457250000007,342.49066089999997,342.9382768999999,342.9383041000001,343.4375715000001,343.8372475000001,343.7217687000002,343.72179499999993,345.03878840000016,345.03878840000016,346.1723310000002,space,1,1.1222391000001153,None,345.83740910000006,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,16,16,20,346.23225420000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.1734127,346.23225420000017,346.68804580000005,346.6880844000002,347.18734840000025,347.7478565000001,347.4716778000002,347.47169310000027,348.78947259999995,348.78947259999995,349.15680470000007,left,1,0.3581537000000026,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,17,17,16,349.22086739999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.15790130000005,349.22086739999986,349.67175320000024,349.6717893,350.1709270000001,350.60298620000003,350.4548202000001,350.4548470999998,351.77292720000014,351.77292720000014,352.1230012000001,space,1,0.33558369999991555,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,18,18,23,352.1813164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.1240849999999,352.1813164,352.63822340000024,352.63826070000005,353.1372838000002,353.54177789999994,353.4220654999999,353.4221210999999,354.7393763,354.7393763,355.20657370000026,right,1,0.45833219999985886,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,19,19,21,355.2700699000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.20782229999986,355.2700699000002,355.72135949999983,355.7214168999999,356.2210447000002,356.63044219999983,356.50557489999983,356.5056171000001,357.8229845000001,357.8229845000001,358.2073211000002,space,1,0.36943029999974897,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,20,20,14,358.26168970000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2090425000001,358.26168970000026,358.72181360000013,358.72184800000014,359.2206384000001,359.6272746999998,359.50525359999983,359.50528380000014,360.8229449999999,360.8229449999999,361.15808160000006,right,1,0.3311490999999478,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,0,21,21,11,361.2123996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.1592657000001,361.2123996,361.67140040000004,361.6714274000001,362.1708305000002,362.5396274,362.45487589999993,362.45490580000023,363.7719510000002,363.7719510000002,365.5722165000002,space,1,1.7844503000001168,None,364.57075299999997,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,22,22,1,365.62996139999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.5727830000001,365.62996139999996,366.08786839999993,366.0878861000001,366.58733459999985,367.11221030000024,366.8720883000001,366.87213299999985,368.1901293000001,368.1901293000001,368.2732525000001,space,1,0.07426829999985785,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,23,23,6,368.32373080000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.27437880000025,368.32373080000025,368.7880501999998,368.78807830000005,369.2874603,369.7296047,369.5721773,369.5722108,370.88948359999995,370.88948359999995,371.38969270000007,right,1,0.49054119999982504,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,24,24,24,371.4503890000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.3907469999999,371.4503890000001,371.90495950000013,371.90498620000017,372.4042906999998,372.78502690000005,372.68893320000006,372.6889879999999,374.00524099999984,374.00524099999984,374.20631790000016,space,1,0.19816889999992782,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,0,25,24,374.26409030000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.20746899999995,374.26409030000013,374.7214121000002,374.7214603000002,375.22072430000026,375.5469011,375.5055499,375.50560270000005,376.8218674,376.8218674,377.65629560000025,space,1,0.8201354000002539,None,377.62065770000027,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,1,26,13,377.72089229999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.6579663000002,377.72089229999983,378.17160250000006,378.1716359000002,378.67061090000016,379.12607660000003,378.95523809999986,378.95526500000005,380.2729456000002,380.2729456000002,380.8564491000002,space,1,0.5695209999998951,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,2,27,16,380.90996970000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.85751070000015,380.90996970000015,381.37150150000025,381.37153769999986,381.87075219999997,382.27179149999984,382.15595310000026,382.15598720000025,383.47280690000025,383.47280690000025,383.83922570000004,space,1,0.35608449999972436,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,3,28,5,383.8938082999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.84026670000003,383.8938082999998,384.35481489999984,384.3548592000002,384.8539445000001,385.25781259999985,385.13871610000024,385.13874620000024,386.4564519999999,386.4564519999999,387.42256350000025,space,1,0.9527688999996826,None,387.2710476000002,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,4,29,20,387.47942869999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.4236086000001,387.47942869999997,387.9380692999998,387.93812819999994,388.4376170999999,388.85923120000007,388.72180949999984,388.72187029999986,390.03948930000024,390.03948930000024,391.27257020000025,left,1,1.2307708999996976,None,390.8539049000001,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,5,30,18,391.3330234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.2736556,391.3330234,391.78843159999997,391.78849020000007,392.28737880000017,392.69357739999987,392.5718717999998,392.57190119999996,393.88931460000003,393.88931460000003,395.10543610000013,space,0,1.2021187999998801,None,394.70404020000024,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,6,31,6,395.1665238999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.1063832,395.1665238999999,395.6218841,395.6219393000001,396.1206345999999,396.56366890000027,396.4053761,396.405432,397.7228768,397.7228768,398.25638549999985,space,0,0.5194894000001113,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,7,32,19,398.30897060000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.25751579999996,398.30897060000007,398.7714353000001,398.77147190000005,399.2708438999998,399.67399290000003,399.55534709999984,399.55539039999985,400.8727690999999,400.8727690999999,401.35641940000005,left,1,0.4804847000000336,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,8,33,10,401.4134846000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.35747790000005,401.4134846000002,401.8717246000001,401.87178300000005,402.37055599999985,402.7896592000002,402.65558379999993,402.6556125000002,403.97202359999983,403.97202359999983,405.10528550000026,space,1,1.1182509999998729,None,404.77067080000006,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,9,34,0,405.15881679999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.1061152000002,405.15881679999984,405.62178010000025,405.621807,406.12070619999986,406.65505140000005,406.40517069999987,406.4051970999999,407.7231372000001,407.7231372000001,408.1564718999998,space,1,0.4274264000000585,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,10,35,22,408.2198920999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.1576246999998,408.2198920999999,408.6714406000001,408.6714741999999,409.17066380000006,409.59484040000007,409.45567170000004,409.4557251000001,410.7734556999999,410.7734556999999,411.15669449999996,space,1,0.3689012000004368,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,11,36,9,411.2075272000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.1575576,411.2075272000002,411.67147650000015,411.6715141999998,412.17073470000014,412.53889449999997,412.45524290000003,412.45528760000025,413.77163389999987,413.77163389999987,414.15623259999984,space,1,0.3777082000001428,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,12,37,8,414.22363559999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.1572285000002,414.22363559999985,414.6714499999998,414.67147539999996,415.17103020000013,415.50245940000013,415.45465490000015,415.4546817999999,416.77191660000017,416.77191660000017,416.9561039,space,1,0.17344190000039816,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,13,38,4,417.02838250000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.95725070000026,417.02838250000013,417.4715249000001,417.47155150000026,417.97059530000024,418.4169114000001,418.2552882,418.25531720000026,419.57280960000026,419.57280960000026,419.6385052999999,space,1,0.053098899999895366,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,14,39,7,419.6916977000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.6391047000002,419.6916977000001,420.15468899999996,420.1547147000001,420.6540636999998,421.0573972000002,420.9400237,420.94005389999984,422.2565082000001,422.2565082000001,423.1904502000002,right,1,0.916961700000229,None,423.0705634000001,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,15,40,15,423.2442995000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.19174580000026,423.2442995000001,423.7058477999999,423.7058972,424.20398939999995,424.6050014000002,424.4883417000001,424.4883681000001,425.80632349999996,425.80632349999996,426.47368700000015,right,1,0.6629149000000325,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,16,41,17,426.5352710000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.4747803999999,426.5352710000002,426.98858640000026,426.9886295000001,427.48715089999996,427.91439530000025,427.77177299999994,427.7718006,429.08984409999994,429.08984409999994,429.48969940000006,space,1,0.3883429999996224,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,17,42,23,429.54367279999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.49074710000014,429.54367279999997,430.0046984999999,430.00473580000016,430.50432809999984,430.91016519999994,430.78892570000016,430.7889613000002,432.10602100000006,432.10602100000006,432.45648489999985,right,1,0.34835359999988214,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,18,43,3,432.51363889999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.4575823,432.51363889999993,432.97140949999994,432.9714368,433.47046439999986,433.8748479000001,433.75479529999984,433.75482379999994,435.0727219999999,435.0727219999999,435.95564939999986,left,1,0.8735326999999415,None,435.87055910000026,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,19,44,12,436.01003500000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.95675389999997,436.01003500000024,436.47156099999984,436.4716211,436.9708835000001,437.3653902000001,437.25476449999996,437.2548074000001,438.5730030999998,438.5730030999998,439.43974690000005,space,1,0.8572871000001214,None,439.3873668000001,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,20,45,21,439.49640910000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.44098810000014,439.49640910000016,439.95524160000014,439.95526960000007,440.4540434999999,440.86084389999996,440.73818770000025,440.7382109,442.05632400000013,442.05632400000013,442.4895618999999,space,1,0.42118189999973765,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,21,46,1,442.55034000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.49064850000013,442.55034000000023,443.00497989999985,443.005005,443.5041577000002,443.9061178000002,443.7882860999998,443.78831420000006,445.10612230000015,445.10612230000015,445.42273449999993,space,1,0.31194619999996576,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,22,47,2,445.4750497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.42378629999985,445.4750497,445.93824829999994,445.93830579999985,446.4373713,446.85680839999986,446.72183010000026,446.7218607,448.03956240000025,448.03956240000025,448.35692800000015,left,1,0.30490069999996194,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
