stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,image_5.stopped,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,8,8,3,381.75994360000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.70258149999995,381.75994360000004,382.2177143000001,382.21774330000017,382.71699609999996,383.1226650000001,383.0008984000001,383.00094149999995,384.31859140000006,384.31859140000006,385.1334320000001,386.03617740000004,space,1,1.7123959999998988,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,9,9,7,386.0941342000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.03734269999995,386.0941342000001,386.5507288000001,386.55077070000016,387.04979590000016,387.46667790000015,387.3342441,387.3342718000001,388.65207340000006,388.65207340000006,389.4664699,390.135182,space,1,1.4779358000000684,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,10,10,9,390.18787970000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.13633060000006,390.18787970000017,390.6508332000001,390.6508612,391.1499808000001,391.57289149999997,391.43465030000016,391.43470690000004,392.75121220000005,392.75121220000005,393.55012280000005,394.2859085,space,1,1.5206066000000646,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,11,11,0,394.35601340000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.28706220000004,394.35601340000017,394.8007712000001,394.8008400000001,395.30023129999995,395.82644900000014,395.58473260000005,395.5847937000001,396.90191189999996,396.90191189999996,397.7167578000001,398.7682999000001,left,1,1.8597858000000542,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,12,12,2,398.84559680000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.76938240000004,398.84559680000007,399.28411010000013,399.28415870000003,399.7832602000001,400.1991829000001,400.06796529999997,400.0679924000001,401.38552400000003,401.38552400000003,402.19979980000016,402.6014159000001,space,1,1.2062765000000581,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,13,13,16,402.650576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.60246270000016,402.650576,403.11762080000017,403.11764900000003,403.6166052000001,404.04353890000016,403.90111290000004,403.9011448000001,405.21911790000013,405.21911790000013,406.03322300000013,407.4182584,left,1,2.1907447999999476,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,14,14,17,407.4694485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.4193362000001,407.4694485,407.934203,407.9342322,408.43338170000015,408.84064350000017,408.71743549999997,408.71746299999995,410.03556649999996,410.03556649999996,410.85017519999997,411.55143940000016,left,1,1.5070072000000891,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,15,15,8,411.62204440000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.55246680000005,411.62204440000005,412.06729770000015,412.06733510000004,412.5665484000001,412.9725254,412.8525539,412.8525895,414.16760840000006,414.16760840000006,414.96682080000005,416.0517377000001,space,1,1.8741592999999739,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,16,16,19,416.118236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0528204,416.118236,416.5669488000001,416.56696310000007,417.0665375000001,417.50685980000003,417.35195650000014,417.3519936,418.66878250000013,418.66878250000013,419.4833390000001,419.93506,space,1,1.2496871999999257,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,17,17,1,419.9881709000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.9363194,419.9881709000001,420.4507152000001,420.45074710000017,420.95006680000006,421.35023190000015,421.23451050000017,421.23453760000007,422.55213460000004,422.55213460000004,423.3664599000001,423.8848375,left,1,1.316910400000097,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,18,18,4,423.93752040000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.88588760000016,423.93752040000004,424.40063180000016,424.4006706,424.89991410000016,425.3006683000001,425.1844166000001,425.1844592,426.5020125000001,426.5020125000001,427.3166940000001,428.25130839999997,right,1,1.733215599999994,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,19,19,20,428.30689000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.2527491000001,428.30689000000007,428.7673416,428.76738939999996,429.26686670000004,429.6844843000001,429.55089410000005,429.5509214000001,430.86784710000006,430.86784710000006,431.6666064000001,431.98488250000014,space,1,1.115679,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,20,20,10,432.05469600000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.9859286000001,432.05469600000015,432.50075960000004,432.50080019999996,432.99997870000016,433.33191740000007,433.28446110000004,433.28449810000006,434.6011975000001,434.6011975000001,,435.2691473,space,1,0.6654180000000451,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,21,21,6,435.3363727000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.2702885000001,435.3363727000001,435.78425400000015,435.78429570000003,436.28335719999995,436.8212346,436.5678534000001,436.5678815000001,437.88547500000004,437.88547500000004,438.70002339999996,440.18415200000004,space,1,2.2938062000000627,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,22,22,22,440.2319778000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.18481410000004,440.2319778000001,440.7005882000001,440.70061699999997,441.20011680000016,441.6151897,441.484052,441.4841008000001,442.8018591,442.8018591,443.6165678,444.11865940000007,left,1,1.3011819000000742,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,23,23,13,444.17710080000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.11985860000004,444.17710080000006,444.6338609000002,444.63388899999995,445.13344010000014,445.53353830000015,445.41739930000017,445.417426,446.73527460000014,446.73527460000014,447.54976120000015,448.2184462,right,1,1.4816310000001067,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,24,24,21,448.28039190000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.2195133,448.28039190000004,448.7340064,448.7340543,449.2333421000001,449.63835070000005,449.51760680000007,449.5176348,450.8354819000001,450.8354819000001,451.65004650000014,452.0360191,right,1,1.196094500000072,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,0,25,14,452.09160180000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.03712570000016,452.09160180000003,452.5509088000001,452.55094410000015,453.05003380000016,453.4495952,453.33412240000007,453.33414949999997,454.652008,454.652008,455.46666230000005,455.8015978000001,space,1,1.1417155000001458,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,1,26,19,455.85575259999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.80280689999995,455.85575259999996,456.31787800000006,456.3179068000002,456.81644700000015,457.21660880000013,457.10083699999996,457.10085530000015,458.41901440000015,458.41901440000015,459.23323500000015,460.21842800000013,space,1,1.7839197000000695,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,2,27,15,460.2701981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.22028750000004,460.2701981,460.73394370000005,460.7339713000001,461.2331851000001,461.6466236000001,461.5178873,461.51791679999997,462.8354435000001,462.8354435000001,463.6502161000001,465.0517625,space,1,2.208125000000109,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,3,28,22,465.10904500000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.05285419999996,465.10904500000015,465.5675337,465.56756889999997,466.06682620000015,466.56657240000004,466.3511353000001,466.35116600000015,467.6685956000001,467.6685956000001,468.4833201000001,469.4013952,left,1,1.723559699999896,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,4,29,16,469.4505236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.4024829,469.4505236,469.91759950000005,469.9176271000001,470.41660330000013,470.81716789999996,470.7013532000001,470.70139130000007,472.0188476000001,472.0188476000001,472.83358410000005,473.7181472,left,1,1.6891330000000835,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,5,30,3,473.77405380000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.71957510000016,473.77405380000005,474.23378720000005,474.23381259999996,474.7333616000001,475.2633046000001,475.0176503,475.01767830000017,476.33537450000017,476.33537450000017,477.1497941,477.5681975,space,1,1.2257383999999547,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,6,31,23,477.62196730000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.56925550000005,477.62196730000005,478.0840829000001,478.0841239000001,478.5833288000001,478.982988,478.86764570000014,478.8676716,480.1852960000001,480.1852960000001,480.99994830000014,482.1853773,space,1,1.996107400000028,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,7,32,8,482.2419284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.18667159999995,482.2419284,482.7008787,482.7009048,483.20005990000004,483.60264570000004,483.48449370000003,483.48451939999995,484.80115620000015,484.80115620000015,485.5998718000001,485.98481360000005,space,1,1.168712499999856,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,8,33,21,486.06289300000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.9858606,486.06289300000003,486.50070030000006,486.5007445000001,486.9999511000001,487.5006419000001,487.28392410000015,487.2839398000001,488.60193660000004,488.60193660000004,489.41673519999995,490.05182260000015,right,1,1.4465453000000252,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,9,34,0,490.1031852000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.05288240000004,490.1031852000001,490.56709049999995,490.56712140000013,491.0667446,491.5040931000001,491.3508081,491.3508369000001,492.66881980000016,492.66881980000016,,493.3685872000001,left,1,0.6963679999998931,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,10,35,24,493.42013020000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.36933870000007,493.42013020000013,493.88419339999996,493.88422060000016,494.38330859999996,494.79859290000013,494.6674203,494.66744790000007,495.98525459999996,495.98525459999996,496.8000164,497.3847488000001,space,1,1.3974628000000848,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,11,36,13,497.4355378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.3858454000001,497.4355378,497.9008285,497.9008569,498.39996640000004,498.8032406,498.684127,498.6841548,500.00202579999996,500.00202579999996,500.8164034000001,501.4679082,right,1,1.4598350999999639,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,12,37,9,501.52033440000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.4689826000001,501.52033440000014,501.9840758,501.98410390000004,502.48341189999996,502.8624611,502.7677979,502.7678324000001,504.08467199999996,504.08467199999996,504.88338910000016,505.0022655,space,1,0.9123376000000007,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,13,38,20,505.0571178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.003428,505.0571178,505.51735499999995,505.5173978,506.0164711,506.33793990000004,506.30120239999997,506.30122960000017,507.61787819999995,507.61787819999995,508.416612,509.06830450000007,space,1,1.4467359999998735,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,14,39,17,509.1289472000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.0695339000001,509.1289472000001,509.58404429999996,509.58407020000004,510.08326710000006,510.61803800000007,510.36743760000013,510.3674836,511.6852309000001,511.6852309000001,512.5001429000001,513.1347720000001,left,1,1.4429949000000306,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,15,40,6,513.1919338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.1358202000001,513.1919338,513.6506438000001,513.650672,514.150175,514.5663198,514.4343315000001,514.4343583,515.7520432000001,515.7520432000001,516.5664455000001,516.8347519000001,space,1,1.0697559000000183,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,16,41,4,516.8921132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.8358351000002,516.8921132,517.3504269,517.3504544,517.8498881,518.2572097,518.1342814,518.1343083000002,519.4520930000001,519.4520930000001,520.2667937000001,520.9018643000002,right,1,1.4350396999998338,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,1,17,42,5,520.9590304000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.9030029,520.9590304000001,521.4172817000001,521.4173073000002,521.9165420000002,522.3189895,522.200775,522.2008019,523.5186338000001,523.5186338000001,524.3333250000001,525.1021059,right,0,1.5777780999999322,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,18,43,10,525.1510242000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.1030652000002,525.1510242000002,525.6174290000001,525.6174551000001,526.1165780000001,526.5294208,526.4008196,526.4008471,527.7177623,527.7177623,528.5164691,528.9514701,space,1,1.2320130000000518,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,19,44,18,529.0029135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.9526022,529.0029135,529.4672118000001,529.4672466,529.9665546000001,530.5251134,530.2502301,530.2502427000002,531.5688436,531.5688436,532.3831835000001,533.0013002000001,space,1,1.4310534999999618,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,20,45,12,533.05405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0023457,533.05405,533.5172689000001,533.5173067000001,534.0164488,534.4342444000001,534.3007629000001,534.3007888,535.6184633,535.6184633,536.4330853000001,537.2843264,right,1,1.6522041000000627,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,21,46,1,537.3748662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.2848803000002,537.3748662,537.8005378,537.800569,538.2997553,538.7347868000002,538.5843023,538.5843199000001,539.902413,539.902413,540.7166642,541.0846513000001,left,1,1.1799833000000035,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,22,47,7,541.1658634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0856602000001,541.1658634,541.6008133,541.6008504000001,542.1000724,542.5118351000001,542.3841974,542.3842245000001,543.7022470000002,543.7022470000002,544.5165722000002,544.9515917000001,space,1,1.2376800000001822,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,23,48,11,545.0046666000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9526701,545.0046666000001,545.4677429000001,545.4677713000001,545.9666159000001,546.3911811,546.2510759000002,546.2511026,547.5677822,547.5677822,548.3664839,549.0847503,space,1,1.5060527000000548,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
