stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,10,10,15,376.54811199999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.49721999999997,376.54811199999995,377.01102000000014,377.01105860000007,377.5103749,377.95443879999993,377.79539450000016,377.79543030000013,379.11247389999994,379.11247389999994,379.43041570000014,right,1,0.3144741000000977,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,11,11,18,379.48647000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.43193250000013,379.48647000000005,379.9445946000001,379.94463310000015,380.4437054,380.8722660000001,380.72815790000004,380.7281924000001,382.04573849999997,382.04573849999997,382.41309479999995,left,1,0.35136919999990823,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,12,12,22,382.46510779999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.4142061,382.46510779999994,382.9276738000001,382.9277188000001,383.4270096,383.8261444,383.711626,383.7116568000001,385.0291985000001,385.0291985000001,385.1456261000001,space,1,0.10650809999992816,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,13,13,8,385.2006378000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.1468261,385.2006378000001,385.6609992000001,385.66103840000005,386.160474,386.53796680000005,386.4448027000001,386.44483790000004,387.76161750000006,387.76161750000006,388.81175239999993,space,1,1.0450737999999546,None,388.56026050000014,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,14,14,4,388.8607498000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.81285249999996,388.8607498000001,389.32781610000006,389.32784289999995,389.8269524,390.34167760000014,390.1116013000001,390.1116349000001,391.4291955000001,391.4291955000001,391.71311860000014,space,1,0.28103630000009616,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,15,15,23,391.7645404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.71422000000007,391.7645404,392.2278281000001,392.22786670000005,392.72694290000004,393.12078840000004,393.0116144000001,393.01165170000013,394.32907840000007,394.32907840000007,394.71270060000006,right,1,0.37309750000008535,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,16,16,1,394.7626451000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.71396389999995,394.7626451000001,395.2277865000001,395.2278228,395.7270126000001,396.1247221000001,396.0114373000001,396.01148050000006,397.3292546,397.3292546,397.59570669999994,space,1,0.2540732999998454,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,17,17,2,397.64923380000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.5967667,397.64923380000005,398.11129260000007,398.11131810000006,398.6104322000001,399.0049550000001,398.8946687,398.8946952000001,400.2122187,400.2122187,400.5116322000001,left,1,0.2855186000001595,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,18,18,13,400.5952443000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.51252610000006,400.5952443000001,401.0278207000001,401.02784410000004,401.52683260000003,401.96308450000015,401.811101,401.81111940000005,403.12932109999997,403.12932109999997,403.34588110000004,space,1,0.2087143000001106,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,19,19,9,403.39666280000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.3469964000001,403.39666280000006,403.86112920000005,403.8611568000001,404.36057600000004,404.7809148000001,404.644497,404.64452460000007,405.9614303000001,405.9614303000001,407.26211090000015,space,1,1.2953604999997879,None,406.76095740000005,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,20,20,17,407.3386352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.2631364000001,407.3386352,407.77785530000006,407.77788239999995,408.27710990000014,408.81372750000014,408.56122830000004,408.56125470000006,409.8790421000001,409.8790421000001,410.0950074,space,1,0.20116189999998824,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,21,21,5,410.1475593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.09561069999995,410.1475593,410.61097740000014,410.6109891000001,411.1103902,411.50611649999996,411.39468910000005,411.39471560000015,412.71224269999993,412.71224269999993,412.92960629999993,space,1,0.2149022999999488,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,22,22,10,412.97985429999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.9309538,412.97985429999994,413.4446686000001,413.44470709999996,413.9437723000001,414.3080361,414.2281216000001,414.22815400000013,415.54480890000013,415.54480890000013,416.11272699999995,space,1,0.5664017999999942,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,23,23,6,416.16355799999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.11379120000015,416.16355799999997,416.62772599999994,416.62775290000013,417.1269751,417.66190900000015,417.41137060000005,417.4113950000001,418.7291238,418.7291238,419.1455267000001,right,1,0.40137639999989005,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,24,24,21,419.19776920000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.1465968,419.19776920000004,419.6611471000001,419.66118630000005,420.1603269,420.59424390000004,420.44485280000004,420.44488810000007,421.76240529999995,421.76240529999995,422.11275190000015,space,1,0.3480976000000737,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,0,25,16,422.1764754000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.1137857000001,422.1764754000001,422.6276656,422.62769230000004,423.1270025000001,423.5272433,423.4111147000001,423.4111415,424.7290143,424.7290143,425.11271780000015,space,1,0.374804499999982,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,1,26,7,425.16566119999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.11380280000003,425.16566119999993,425.62773100000004,425.6277576,426.1271127,426.53964229999997,426.4117884,426.4118204000001,427.72926699999994,427.72926699999994,428.01329090000013,right,1,0.27859859999989567,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,2,27,11,428.06520350000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.01462689999994,428.06520350000005,428.5278587,428.5278969000001,429.02708970000003,429.4180824,429.31122060000007,429.3112473000001,430.62832619999995,430.62832619999995,431.8951584000001,space,1,1.2537484000001768,None,431.42699689999995,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,3,28,17,431.94983849999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.896264,431.94983849999994,432.41110950000007,432.41113710000013,432.91056849999995,433.46920479999994,433.1950084,433.19503669999995,434.51232900000014,434.51232900000014,435.0127672000001,space,1,0.4931031000000985,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,4,29,8,435.0621123000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0138422,435.0621123000001,435.52767800000015,435.5277245,436.0269998000001,436.3926028000001,436.31149730000016,436.31152999999995,437.62813900000015,437.62813900000015,439.2788438,space,1,1.6400598999998692,None,438.42703440000014,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,5,30,20,439.33503629999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.27993289999995,439.33503629999996,439.79456559999994,439.79461130000004,440.2936221,440.7117177,440.57821650000005,440.5782627000001,441.89561700000013,441.89561700000013,442.27943830000004,left,1,0.37150910000013937,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,6,31,3,442.33996790000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.2805154,442.33996790000015,442.79467079999995,442.7946987,443.29376449999995,443.70465690000015,443.5780006,443.5780277000001,444.8957044000001,444.8957044000001,445.262747,left,1,0.36082009999995535,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,7,32,0,445.31745479999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.2640642000001,445.31745479999995,445.77763460000006,445.7776716000001,446.277071,446.72924620000003,446.56150230000003,446.56153540000014,447.8794259000001,447.8794259000001,448.1797530000001,space,1,0.28401099999996404,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,8,33,13,448.23981019999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.18086830000016,448.23981019999997,448.6944662000001,448.69450410000013,449.193984,449.59921840000015,449.4783969,449.47843290000014,450.79584840000007,450.79584840000007,451.11270220000006,space,1,0.30866889999992964,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,9,34,22,451.1654641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.11393220000014,451.1654641,451.6282712,451.6283066000001,452.12707,452.5236066,452.4114112,452.41143839999995,453.72925050000003,453.72925050000003,453.8625581000001,space,1,0.12282460000005813,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,10,35,1,453.91424299999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.8636699000001,453.91424299999994,454.3778010000001,454.37782630000015,454.8768130000001,455.28535020000004,455.16123459999994,455.16126150000014,456.4793006,456.4793006,456.8965691000001,space,1,0.41457740000009835,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,11,36,6,456.95095850000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.8976480000001,456.95095850000007,457.4112043,457.4112457000001,457.91030309999996,458.33071730000006,458.1949118,458.1949452000001,459.5125055000001,459.5125055000001,459.94616429999996,right,1,0.42515400000002046,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,12,37,12,459.99764240000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.94738329999996,459.99764240000013,460.46118879999995,460.4612336,460.96029210000006,461.35760419999997,461.24487569999997,461.24491260000013,462.56238600000006,462.56238600000006,462.82891300000006,space,1,0.2574001999998927,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,13,38,23,462.879275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.8299899000001,462.879275,463.34438350000005,463.34441000000015,463.84364989999995,464.24246659999994,464.1283105,464.12833709999995,465.4456937,465.4456937,465.76226010000005,right,1,0.3039688000001206,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,14,39,10,465.81666970000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.76342320000003,465.81666970000015,466.27794029999995,466.27798200000007,466.7770014,467.19759250000016,467.0614938000001,467.0615215,468.37834999999995,468.37834999999995,469.5119105000001,space,1,1.1284252999998898,None,469.1769598000001,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,15,40,24,469.56361360000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.5130315000001,469.56361360000005,470.0283729,470.0283984,470.5268916,470.84656770000015,470.8118773000001,470.8119108000001,472.12815160000014,472.12815160000014,472.8292673000001,space,1,0.6938806000000568,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,16,41,4,472.8797981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.8304151,472.8797981,473.34451450000006,473.3445425,473.84372600000006,474.3545004,474.12771240000006,474.1277391000001,475.44564289999994,475.44564289999994,475.7456238,space,1,0.2844241000000238,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,17,42,2,475.79586029999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.74649079999995,475.79586029999996,476.2612644000001,476.261307,476.7604096,477.16494850000004,477.04494309999995,477.04497790000005,478.36266160000014,478.36266160000014,478.68001860000004,left,1,0.29952860000003056,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,18,43,19,478.7376739000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.6813717,478.7376739000001,479.194518,479.1945567,479.69375630000013,480.1014543000001,479.97846690000006,479.9785044,481.29584220000015,481.29584220000015,481.62907440000004,left,1,0.316193500000054,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,19,44,21,481.6784342000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.6300784,481.6784342000001,482.1444411,482.14446799999996,482.6434151000001,483.04439980000006,482.92814880000014,482.9281882,484.24594560000014,484.24594560000014,484.312539,space,1,0.05899970000018584,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,20,45,9,484.3621249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.31357530000014,484.3621249,484.8275327000001,484.82754810000006,485.32692180000004,485.73703539999997,485.6113385000001,485.61136550000015,486.92827060000013,486.92827060000013,487.7956041,space,1,0.8505098999999063,None,487.72693559999993,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,21,46,14,487.84949729999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.79663860000005,487.84949729999994,488.3112278000001,488.3112549,488.8102837000001,489.35664310000016,489.0948578,489.09488550000015,490.412421,490.412421,490.67943190000005,right,1,0.25335659999996096,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,22,47,18,490.7451624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.68053770000006,490.7451624,491.1945653,491.1946034,491.6935909000001,492.10366350000004,491.9784101,491.9784440000001,493.2958532,493.2958532,493.6125664000001,left,1,0.3005609000001641,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,23,48,5,493.6686601000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.61361869999996,493.6686601000001,494.12790229999996,494.12792860000013,494.62730839999995,495.06258690000004,494.91165520000004,494.91169000000014,496.22926600000005,496.22926600000005,496.62911600000007,space,1,0.3947832000001199,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,24,49,15,496.7062413000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.6302203,496.7062413000001,497.14462819999994,497.14465829999995,497.64362170000004,498.0774312000001,497.9282211,497.92825659999994,499.24612189999993,499.24612189999993,499.52917560000014,right,1,0.27806409999993775,None,,004,001,2023-11-11_13h42.51.152,untitled,2023.2.2,60.14845842508881,2023-11-11 13h43.11.080224 +0800,
