stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,image_5.stopped,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,10,10,10,432.3059329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.2542631000001,432.3059329,432.7687423,432.7687682999999,433.2676357,433.6493660000001,433.55209790000004,433.55212600000004,434.8687565,434.8687565,435.6676285000001,436.2194488,space,1,1.3469334000001254,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,11,11,2,436.2743820999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.2204776000001,436.2743820999999,436.7352237,436.7352496000001,437.2345126,437.7520217000001,437.5189286,437.51895609999997,438.8369774,438.8369774,,439.3364285,left,1,0.4889276000001246,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,12,12,3,439.39870640000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.3375186999999,439.39870640000004,439.8520616999999,439.8520899,440.3512935000001,440.7567555999999,440.63568269999996,440.63571909999996,441.9542048999999,441.9542048999999,,442.4199922,left,1,0.45806609999999637,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,0,13,13,11,442.4735820000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.4210941000001,442.4735820000001,442.93553380000003,442.93555990000004,443.43448179999996,443.7968998000001,443.7184978,443.71852420000005,445.0355078,445.0355078,445.8345935,445.90299989999994,space,1,0.8633581999999933,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,14,14,9,445.9614707999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.90411960000006,445.9614707999999,446.41855409999994,446.4185999000001,446.9177545,447.2378851000001,447.2021763,447.20221190000007,448.51907370000004,448.51907370000004,449.31765070000006,450.4362185,space,1,1.9145405000001574,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,15,15,17,450.4922858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.4375672000001,450.4922858,450.9518714999999,450.951992,451.4511239000001,452.02837679999993,451.73559649999993,451.7356284,453.05311359999996,453.05311359999996,,453.6032692000001,left,0,0.542600800000173,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,16,16,14,453.66291879999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.6043473,453.66291879999994,454.11850129999993,454.1185481,454.61767280000004,455.0241475,454.90215220000005,454.902188,456.2200069999999,456.2200069999999,,456.62040509999997,right,1,0.3841030999999475,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,17,17,7,456.6793055999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.62160040000003,456.6793055999999,457.1358488999999,457.13587600000005,457.6347246,458.0464164,457.9181911999999,457.9182083999999,459.23641939999993,459.23641939999993,,459.6035873999999,right,1,0.3507873999999447,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,18,18,23,459.6595792999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.6046951999999,459.6595792999999,460.1184373000001,460.1184777000001,460.61775379999995,461.02211280000006,460.9024151000001,460.9024523999999,462.2198532,462.2198532,,462.5699517999999,right,1,0.34291849999999613,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,19,19,19,462.6219444999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.57109489999993,462.6219444999999,463.085233,463.08526129999996,463.58444080000004,463.98030270000004,463.86855390000005,463.86859329999993,465.1870784,465.1870784,,465.5699714,left,1,0.3775358000000324,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,20,20,13,465.63832419999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.57111940000004,465.63832419999994,466.0852235,466.0852516,466.5844886,467.0475326999999,466.8689360999999,466.8689750000001,468.18643339999994,468.18643339999994,,468.7701454999999,space,1,0.5790518000001157,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,21,21,6,468.8265782000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.7712412000001,468.8265782000001,469.2850169000001,469.285042,469.7845373,470.2010310999999,470.0690816000001,470.06911289999994,471.38647149999997,471.38647149999997,,471.7371923999999,right,1,0.3459984000000986,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,22,22,4,471.7886486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.7382680999999,471.7886486,472.25173259999997,472.2517613,472.7511554,473.1657755000001,473.0359658,473.03600460000007,474.35323500000004,474.35323500000004,,474.63725769999996,space,1,0.27137759999982336,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,23,23,16,474.68845609999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.63834999999995,474.68845609999994,475.15231719999997,475.15235729999995,475.65114229999995,476.0540687,475.9359939000001,475.93603200000007,477.25398199999995,477.25398199999995,,477.2862559,space,1,0.01572970000006535,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,24,24,20,477.3379844000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.2869949000001,477.3379844000001,477.8017867000001,477.8018139999999,478.3013549,478.70270260000007,478.58537049999995,478.5853990999999,479.9032092,479.9032092,,480.28639380000004,left,1,0.36944149999999354,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,0,25,10,480.3339802999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.2872542,480.3339802999999,480.80214320000005,480.8021719000001,481.3012258000001,481.7215569,481.585421,481.5854489000001,482.90209230000005,482.90209230000005,483.70115880000003,486.3359941000001,space,1,3.4264636000000337,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,1,26,2,486.39253899999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.33717939999997,486.39253899999994,486.8520000000001,486.85203980000006,487.3511587999999,487.87285670000006,487.63562750000006,487.6356645999999,488.95329489999995,488.95329489999995,,489.35327529999995,left,1,0.38492810000002464,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,2,27,11,489.4045742999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.3543437000001,489.4045742999999,489.8686728,489.8687150999999,490.3678562,490.73960179999995,490.6523801000001,490.652415,491.96884750000004,491.96884750000004,,492.1536086000001,space,1,0.17399440000008326,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,3,28,16,492.2088630999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.15467220000005,492.2088630999999,492.66868769999996,492.66873340000006,493.16773450000005,493.7106285,493.45195020000006,493.45197729999995,494.77001029999997,494.77001029999997,,495.21971729999996,space,1,0.4330587000001742,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,4,29,21,495.2756265999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.22079370000006,495.2756265999999,495.7352874999999,495.73532539999997,496.23438639999995,496.633239,496.5187363,496.5187757000001,497.8367031,497.8367031,,497.8698448,space,1,0.027231799999981376,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,5,30,8,497.9195595000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.8708689,497.9195595000001,498.3849791,498.3850170999999,498.88477869999997,499.24892550000004,499.16878539999993,499.168823,500.4858732,500.4858732,,500.72051710000005,space,1,0.23205699999994067,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,6,31,24,500.79074650000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.7216062,500.79074650000007,501.23546899999997,501.23551580000003,501.73463659999993,502.0567868999999,502.0193552999999,502.0193985000001,503.33559379999997,503.33559379999997,,503.45343189999994,space,1,0.11212760000012167,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,7,32,12,503.50858590000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.45446719999995,503.50858590000007,503.96880110000006,503.9688283999999,504.46756920000007,504.89360809999994,504.7519910000001,504.7520187,506.0698620999999,506.0698620999999,,506.60352450000005,right,0,0.5318164000000252,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,8,33,14,506.66731260000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.6054087,506.66731260000006,507.11888780000004,507.1189279,507.61779980000006,508.0303865000001,507.9023032,507.9023408999999,509.22001339999997,509.22001339999997,,509.60302849999994,right,1,0.36592399999994996,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,9,34,15,509.6555499000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.60408069999994,509.6555499000001,510.1189932,510.1190435000001,510.6178351000001,511.04162199999996,510.9018413000001,510.9018679999999,512.2199419000001,512.2199419000001,,512.5525413,right,1,0.32363379999992503,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,10,35,3,512.6048559999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.553152,512.6048559999999,513.0685278000001,513.0685549,513.5677836,513.9664150000001,513.8520814999999,513.8521089000001,515.1701105,515.1701105,,515.5863964,space,0,0.4149467999998251,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,11,36,6,515.6483049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.5872059999999,515.6483049999999,516.1019302,516.1019584999999,516.6011232999999,517.0208273000001,516.887471,516.8875055000001,518.2034524000001,518.2034524000001,,518.7211688,right,1,0.5014493999999559,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,12,37,19,518.7725269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.7223039,518.7725269,519.2356491,519.2356788,519.7345379999999,520.1387202999999,520.0186438000001,520.0186716000001,521.3366205,521.3366205,,521.7539497,left,1,0.4153298999999606,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,13,38,7,521.8060885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.7550451,521.8060885,522.2686185,522.2686604999999,522.7678599000001,523.1668952,523.0520372999999,523.0520654,524.3700087,524.3700087,,525.0033607,right,1,0.6272112000001471,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,14,39,22,525.0995599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.0044522999999,525.0995599,525.5185428,525.5185827,526.0180108,526.4532845000001,526.3024478,526.3024848,527.6200576000001,527.6200576000001,,528.1876035,left,0,0.5644032999998672,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,15,40,5,528.2397086999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.1886896999999,528.2397086999999,528.7019768,528.7020170000001,529.2009857,529.6160298,529.4858028000001,529.4858405,530.8032911,530.8032911,,531.5536110999999,right,0,0.7473171999999977,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,16,41,0,531.6028681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.5546847,531.6028681,532.0683223000001,532.0683487000001,532.5678124000001,532.9671303,532.8521432,532.8521804,534.1697134000001,534.1697134000001,,534.6701349,left,0,0.48604120000004514,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,17,42,23,534.7255758000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.6713046,534.7255758000001,535.1851409000001,535.1851661999999,535.6843286999999,536.0840722,535.9690619,535.9690971,537.286449,537.286449,,537.6707434,right,1,0.3780835999998544,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,18,43,9,537.7258836999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.6718398999999,537.7258836999999,538.1852931000001,538.1853392999999,538.6846634999999,539.1014104999999,538.9692769000001,538.9693186,540.2856002999999,540.2856002999999,541.0844022000001,545.3027915,right,0,5.0034098999999514,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,19,44,4,545.3523636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.3038703,545.3523636,545.8185847,545.8186879,546.3178496999999,546.9466457000001,546.6025486999999,546.6025855,547.9197532000001,547.9197532000001,548.7345795000001,548.8028787000001,right,0,0.8767436999999063,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,20,45,17,548.8575968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.8039954999999,548.8575968,549.3188018999999,549.3188286,549.8177996,550.2201138,550.1022915000001,550.1023195,551.4196013000001,551.4196013000001,,551.7867384000001,space,1,0.36103320000006534,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,21,46,20,551.8594376000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.7878134,551.8594376000001,552.3017772999999,552.3018026,552.8010483,553.2381223,553.0852981,553.0853264,554.4031938999999,554.4031938999999,,554.7865587000001,left,1,0.3796901999999136,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,22,47,1,554.8353611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.7876417,554.8353611,555.3018184,555.3018463000001,555.8009910000001,556.2019622,556.0852868,556.0853156000001,557.4031990000001,557.4031990000001,,557.7529689,left,0,0.3439539999999397,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,23,48,13,557.8079716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.7540550000001,557.8079716,558.2686458000001,558.2686722999999,558.7677453000001,559.1724142,559.0519549,559.0519841,560.3700509,560.3700509,,560.7702790999999,right,0,0.38262539999982437,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,24,49,18,560.821868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.7714176,560.821868,561.2852069,561.28523,561.7843043,562.1807667999999,562.0693082,562.0693355999999,563.3864028,563.3864028,,563.9038143,left,1,0.5128573000001779,None,006,001,2023-11-11_13h52.17.523,untitled,2023.2.2,59.89498014188146,2023-11-11 13h52.27.623043 +0800,
