stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,image_9.stopped,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,image_5.stopped,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,8,8,4,378.8428982814344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.74625554817067,378.8428982814344,379.2604978059712,379.26051252898037,379.7564288470021,380.2573353637065,380.0404248759962,380.04044681027517,381.36915962265834,381.36915962265834,382.17297372333496,382.4406722826434,space,1,1.058343379032749,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,9,9,21,382.5448165392877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.4413919072729,382.5448165392877,382.94385635871754,382.9438704807874,383.4564781841061,383.95926594081243,383.74037175297553,383.7403909830284,385.06935108187076,385.06935108187076,,385.66215711914583,space,1,0.5821324566031763,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,10,10,8,385.75660522264207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.66336741058944,385.75660522264207,386.1771661752989,386.17718029736875,386.6731155449738,387.07830567611063,386.95720742376193,386.95723146132786,388.2780963089117,388.2780963089117,389.08970128516853,390.7407383258558,space,1,2.452625262760648,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,11,11,7,390.841580722353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.74151954674767,390.841580722353,391.2438103267789,391.2438244488487,391.7564793258905,392.2663398358957,392.04058743003566,392.04061537370603,393.36927740673127,393.36927740673127,,393.81129128602197,right,1,0.4339835294599652,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,12,12,17,393.90836399124555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.8118976336218,393.90836399124555,394.3270923799714,394.32710770391986,394.823101242622,395.32235517667027,395.1072676378644,395.10729227636966,396.4357617083979,396.4357617083979,,396.82856047430937,space,1,0.39119215510004324,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,13,13,2,396.92685068224637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.82960490654796,396.92685068224637,397.34378046010306,397.3437936807643,397.83986594249495,398.33626090854796,398.12420931431643,398.1242408636217,399.4526529059615,399.4526529059615,,399.9446733354887,left,1,0.4787601062939757,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,14,14,10,400.03655182318926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.9452697675929,400.03655182318926,400.4605798942589,400.46059461726804,400.95641208079996,401.3481141327668,401.2403903820891,401.24041141495945,402.56152114524593,402.56152114524593,403.37302636560435,406.1407396479219,left,0,3.5706659367258453,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,15,15,1,406.2404537811692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.14146017396,406.2404537811692,406.643817958706,406.6438317803063,407.1566570235966,407.6671698530465,407.4405923577367,407.4406181981201,408.76943256921936,408.76943256921936,,409.1445444941355,space,1,0.36249280375363924,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,16,16,12,409.2408762413902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.14510456942116,409.2408762413902,409.66074551308793,409.66079028305444,410.15646472306935,410.64768019460826,410.44028527783234,410.4402972966152,411.76924147057025,411.76924147057025,,412.3279547276484,space,1,0.5460502673577139,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,17,17,6,412.4220548873782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.32852141326475,412.4220548873782,412.843846863879,412.8438606854793,413.33977339786634,413.8377353127469,413.6236931075887,413.6237150418676,414.95257268058526,414.95257268058526,,415.34516652624734,right,1,0.3782473249193572,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,18,18,14,415.4486218061588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.3461451556493,415.4486218061588,415.8605196200624,415.8605367468281,416.3564689897373,416.8586939669317,416.6404133379647,416.64043557271316,417.969192253654,417.969192253654,,418.44493985200074,right,1,0.4669080839535127,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,19,19,9,418.54035366470725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.4457574297112,418.54035366470725,418.96055435434505,418.96056877688466,419.45646826861025,419.86579706765747,419.7405439220415,419.740568260077,421.0615499903249,421.0615499903249,,421.29479610735666,space,1,0.2309715623575812,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,20,20,5,421.3947854707337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.2954006521393,421.3947854707337,421.81041481627494,421.81043074116246,422.3065021014843,422.80731276839447,422.59030222431625,422.5903142430991,423.9194909805044,423.9194909805044,,424.56166567111086,space,1,0.6280658412968023,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,21,21,20,424.666789458566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.5625313239532,424.666789458566,425.0773018072646,425.0773165302735,425.5731523224497,426.0794651881963,425.85720483972364,425.85722797588073,427.18603844087556,427.18603844087556,,427.7616392898824,left,1,0.5608174455039716,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,22,22,23,427.8579121451005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.76255211644775,427.8579121451005,428.2772372664001,428.2772501865918,428.77332094597455,429.2772003086425,429.0572628904454,429.0572890312983,430.3859156089136,430.3859156089136,,430.87842039539396,right,1,0.4896917903297435,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,23,23,13,430.9753275418825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.87920011393817,430.9753275418825,431.39393153620495,431.3939456582748,431.8898295255826,432.3938236676279,432.1739616672937,432.1739875076771,433.50250170967206,433.50250170967206,,433.91139933488057,space,1,0.40584605621643277,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,24,24,3,434.0071009974388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.91193657447866,434.0071009974388,434.42730288895496,434.42731731149456,434.9233613290851,435.4280781004554,435.207454109282,435.20748595905684,436.5360407244443,436.5360407244443,,437.2619662007787,left,1,0.7231614567244833,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,0,25,17,437.36117854983786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.2629310085804,437.36117854983786,437.777227350904,437.7772414729741,438.2731379600041,438.7653206431012,438.5567550968656,438.5567671156484,439.88576657600515,439.88576657600515,,440.31215904215105,space,1,0.4130819644940402,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,1,26,18,440.4097461512854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.313441746762,440.4097461512854,440.8271894316438,440.827202652305,441.32320250086855,441.8241543884783,441.60709967537287,441.6071201073037,442.93592065680264,442.93592065680264,,443.4783508667347,left,1,0.5308113519809012,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,2,27,20,443.5766155347578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.47917205008,443.5766155347578,443.9939957165059,443.9940098385757,444.4898369171342,444.99699981130516,444.77388282407765,444.77390535929567,446.10241775847294,446.10241775847294,446.906463521191,447.04122923304544,left,1,0.9334892570107058,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,3,28,24,447.1391946333731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0421651957681,447.1391946333731,447.5438622479212,447.5438766704606,448.0565102141627,448.4763208942936,448.3404776985474,448.34049752953933,449.6615198231798,449.6615198231798,450.4731557478028,450.8575239384111,space,1,1.181661200123699,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,4,29,4,450.9565040244895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.85831086822486,450.9565040244895,451.36060315060377,451.36061727267384,451.87319462856567,452.3763612774044,452.1571957655424,452.15721920216924,453.48593712253523,453.48593712253523,454.2898410636144,454.8574899853493,space,1,1.3647075649823819,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,5,30,22,454.9590535088237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.85820299964803,454.9590535088237,455.36048837122667,455.36050129141836,455.8731666848953,456.37362069442133,456.15719606601215,456.15721800029087,457.48587612721167,457.48587612721167,458.289779166882,458.5740915903375,space,1,1.0863853029516122,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,6,31,14,458.67335652157203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.57481241684513,458.67335652157203,459.0771425583903,459.0771569809299,459.58982057158937,460.0873570215533,459.87372615924164,459.8737429855378,461.2026225585346,461.2026225585346,,461.7280209511425,right,1,0.5135779195727537,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,7,32,10,461.82471236047695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.7285999560113,461.82471236047695,462.2440032282452,462.24401735031506,462.73985975282176,463.14442580865375,463.02387411045993,463.0238960447389,464.3448994087962,464.3448994087962,,464.76172402230213,space,1,0.41101984180886575,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,8,33,13,464.86723811973366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.7625440037691,464.86723811973366,465.27748996131163,465.2775353322172,465.77306554683673,466.27714171707544,466.0573250876471,466.05734672145627,467.3860072521338,467.3860072521338,,467.9283731615769,right,0,0.5299871639397224,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,9,34,6,468.0310571360924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.9291555843472,468.0310571360924,468.44395250898106,468.4439672319902,468.93987994437725,469.4423350812651,469.22376990761177,469.2237891376644,470.5525488233011,470.5525488233011,,471.0279923464391,right,1,0.467283670921006,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,10,35,16,471.12404135182464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.02844515408697,471.12404135182464,471.5439394686016,471.5439544920803,472.03992098852086,472.53996125144386,472.32373793764896,472.323754163006,473.6525306749388,473.6525306749388,,474.0784237606533,space,1,0.4230671693721888,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,11,36,23,474.17520831555566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0792055824843,474.17520831555566,474.59390154934135,474.5939153709419,475.0899464683407,475.592894976269,475.37394309827414,475.37396773677915,476.7025735819941,476.7025735819941,477.5065628564321,477.6578483854569,right,1,0.9494198533468534,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,12,37,0,477.75994193725955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.6587717284574,477.75994193725955,478.1606054942665,478.1606193158668,478.67323633374235,479.1705092718903,478.95716295426496,478.9571824847874,480.2859172314495,480.2859172314495,,480.4779443314012,space,1,0.1806993970176336,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,13,38,8,480.5730480595075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.4784623409464,480.5730480595075,480.99399271181005,480.99400713434966,481.489888597901,481.8959431800017,481.7737893780402,481.77380590386656,483.0950328172869,483.0950328172869,483.9063757840754,485.0240901480836,space,1,1.9249150572513827,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,14,39,2,485.1214110411752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0247713126075,485.1214110411752,485.52726581100956,485.5272790316708,486.03982123262244,486.5484606342793,486.32380283907696,486.3238181630252,487.6526127031325,487.6526127031325,,488.39478577120326,left,1,0.735367432223029,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,15,40,7,488.49163342471616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.3953927197424,488.49163342471616,488.91065417033747,488.91066829240754,489.4066377935437,489.90818521184906,489.6906290150248,489.6906551558777,491.01929465368494,491.01929465368494,,491.72854617195753,right,1,0.7037799673328209,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,16,41,9,491.8313999117822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.729399806017,491.8313999117822,492.2440672282644,492.2440810498649,492.7399964664778,493.1270244137538,493.02400481472455,493.02402915276,494.3449742257201,494.3449742257201,495.1564638216605,495.657657286808,space,1,1.3068993222609606,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,17,42,5,495.758857242098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.6584394091087,495.758857242098,496.1609309028149,496.1609600483637,496.6734610849837,497.179679002345,496.95754274780643,496.9575748980508,498.2860037666867,498.2860037666867,499.08994706928,499.757764434258,space,1,1.4618610965217158,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,18,43,3,499.8611409911409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.758734650512,499.8611409911409,500.2609770549416,500.26101671692527,500.77324883327674,501.27429897443744,501.057313068864,501.05733560408225,502.38612713949374,502.38612713949374,,502.9447866125181,left,1,0.5445199758182753,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,19,44,15,503.0411754489917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.9453520962561,503.0411754489917,503.4605943167983,503.46060753745974,503.95661039071865,504.449074914276,504.24035011916635,504.2403633398276,505.56966537304515,505.56966537304515,506.37308615904954,506.4570908415674,right,1,0.8740134081542692,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,20,45,1,506.55411997870283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.4575421468671,506.55411997870283,506.9607063919493,506.9607208144889,507.4566209071538,507.9510243608713,507.74029903933865,507.74031135859127,509.0695605091637,509.0695605091637,,509.47895721433474,space,1,0.4058688919042197,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,21,46,21,509.57338668871716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.4800647451839,509.57338668871716,509.9940311719156,509.9940449935159,510.48988799696167,510.9912984011414,510.77391046727826,510.77393270202674,512.1026476176971,512.1026476176971,512.9064115399547,514.4074508642107,space,1,2.292760726463257,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,22,47,11,514.5052290719939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.4079120850065,514.5052290719939,514.9106445553111,514.9106586773812,515.423269084926,515.8488226400218,515.707290653834,515.7073137899911,517.0283841587634,517.0283841587634,,517.6779446919647,space,1,0.6388536004067191,None,005,001,2023-11-09_18h02.45.511,untitled,2023.2.2,59.95906793071105,2023-11-09 18h02.57.998173 +0800,
