stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,image_7.stopped,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,image_9.stopped,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,8,8,8,311.8843221999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.81129189999774,311.8843221999996,312.32804949999263,312.3280608999921,312.82691969998996,313.1603364999901,313.1106851999939,313.1106967999949,314.5029973999917,314.5029973999917,315.96551439999894,space,1,1.443066199994064,None,315.3109000999975,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,9,9,3,316.0341228999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.96594899999036,316.0341228999896,316.4787800999911,316.47879219999595,316.97725029999856,317.4373811999976,317.2608135999908,317.2608261999994,318.6222201999917,318.6222201999917,319.46038799999224,space,1,0.8338282999902731,None,319.42708599999605,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,10,10,14,319.5288553999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.4607682999922,319.5288553999999,319.97636919999786,319.97638110000116,320.4599073999998,320.9196360999922,320.7434324999922,320.743450199996,322.0598078999901,322.0598078999901,322.44439469999634,space,1,0.37676749999809545,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,11,11,23,322.5142979999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.4448274999886,322.5142979999946,322.9605262999976,322.9605376999971,323.4446304999874,323.8812218999956,323.72758609999437,323.7275962999993,325.05963879999763,325.05963879999763,325.4613146999909,space,1,0.3955178000032902,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,12,12,6,325.5305304999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.46169169999484,325.5305304999929,325.9769968999899,325.9770084999909,326.4602257999941,326.9097466999956,326.7440649999917,326.7440759999881,328.07646899999236,328.07646899999236,328.3609277999931,space,1,0.26786320000246633,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,13,13,24,328.4279416999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.36138609999034,328.4279416999925,328.8764436999918,328.8764567999897,329.3614061999979,329.8012338999979,329.6444677999971,329.64448239999183,330.97636459999194,330.97636459999194,331.4107959999965,space,1,0.4232404999929713,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,14,14,21,331.4831821999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.41115179999906,331.4831821999978,331.92775769998843,331.92776959999173,332.4102772999904,332.85919069999363,332.6937231999909,332.6937353999965,334.00981189998856,334.00981189998856,334.2618499999953,right,1,0.246449099999154,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,15,15,20,334.33006439999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.2622440999985,334.33006439999735,334.77683779998915,334.7768490000017,335.2770065999939,335.5929602999968,335.56082199999946,335.5608355000004,336.97442669999145,336.97442669999145,337.49457979999715,space,1,0.5186744999955408,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,16,16,17,337.565333999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.4950184999907,337.565333999999,338.0101929999946,338.01020449999487,338.4935809999879,338.94307539999136,338.77774299999874,338.77775529999053,340.1601438999933,340.1601438999933,340.4775523999997,left,1,0.3091095999989193,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,0,17,17,11,340.54405129999213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.47796799999196,340.54405129999213,340.9931501999963,340.9931627999904,341.4768664000003,341.79288039999665,341.7599705999892,341.75998170000094,343.1931719999993,343.1931719999993,343.6769273999962,space,1,0.4723204000038095,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,18,18,12,343.74246459999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.67729889998736,343.74246459999995,344.19314309999754,344.19315369999094,344.6767189999955,345.12040069999057,344.96167959999,344.9617026999913,346.3216093999945,346.3216093999945,346.595513399996,right,1,0.2699675999901956,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,19,19,22,346.665791499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5959565999947,346.665791499996,347.1096450999903,347.1096561999875,347.60963130000164,348.05104059999576,347.8933408999874,347.8933537999983,349.20985989998735,349.20985989998735,349.5110099000012,left,1,0.289454099998693,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,20,20,2,349.59365080000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.5114234999928,349.59365080000134,350.02673479999066,350.0267465999932,350.510114299992,350.9545754999999,350.7945228999888,350.7945342999883,352.12652009999147,352.12652009999147,352.3950995999912,space,1,0.25372610001068097,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,21,21,10,352.46377930000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.39564569998765,352.46377930000017,352.91034239999135,352.91035399999237,353.41084209999826,353.74442009998893,353.69487149998895,353.69488389999606,355.1057502999902,355.1057502999902,356.86170409999613,space,1,1.745116300007794,0.008835000000544824,355.91023329999007,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,22,22,0,356.93160939999507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.86209149999195,356.93160939999507,357.37790019999375,357.3779130999901,357.87704120000126,358.32676029999857,358.1605426999886,358.1605531999958,359.5095888999931,359.5095888999931,359.89446199999657,left,1,0.3717028999963077,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,23,23,9,359.96759400000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.89500509999925,359.96759400000155,360.41058329999214,360.41059600000153,360.91088329999184,361.2263876999932,361.193603599997,361.193614799995,362.5930764999939,362.5930764999939,364.41108589999203,space,1,1.8049016000004485,None,363.39323709999735,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,0,24,24,5,364.4793561999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.4114883000002,364.4793561999977,364.9284476999892,364.92846109998936,365.4108932999952,365.86021469999105,365.69402889999037,365.6940399999876,367.05616599999485,367.05616599999485,370.0444886999903,right,0,2.9779902000009315,None,367.8607185000001,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,0,25,12,370.1278079999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.04492149999714,370.1278079999902,370.55990579999343,370.5599288999947,371.0601142999949,371.51134149999416,371.3449787999998,371.3450040999887,372.65959049999947,372.65959049999947,373.02688629999466,right,1,0.3519270999968285,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,1,26,22,373.10145199998806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0272389999882,373.10145199998806,373.54443059999903,373.54444359999616,374.0264113000012,374.51053970000066,374.30991820000054,374.30993019999005,375.6264564000012,375.6264564000012,376.1106613999873,left,1,0.47516290000930894,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,2,27,15,376.1847778999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.11110270000063,376.1847778999945,376.6270072999905,376.6270210999937,377.1098739000008,377.5770818999881,377.3944135999918,377.39442459998827,378.7263269999967,378.7263269999967,379.0777864999982,space,1,0.3465383999864571,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,3,28,7,379.1515863999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.07840469999064,379.1515863999957,379.59326619999774,379.5932802999887,380.0929497999896,380.5770205000008,380.3770038999937,380.37701399999787,381.6929794999887,381.6929794999887,381.9605814999959,space,1,0.25263689999701455,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,1,4,29,5,382.0430207999889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.96095689998765,382.0430207999889,382.4770528999943,382.47706419999304,382.9595405,383.4272151999903,383.2431855999894,383.2431945999997,384.5764549000014,384.5764549000014,384.97688969998853,right,0,0.3901781999884406,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,5,30,18,385.0595925999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.97732079999696,385.0595925999951,385.4940668999916,385.4940795000002,385.9762582999974,386.4440750999929,386.2599479999917,386.2599593999912,387.5760338999971,387.5760338999971,387.92725919999066,space,1,0.33971160001237877,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,6,31,21,388.00972859999456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.92764599999646,388.00972859999456,388.4433896999981,388.4434028999967,388.92662459998974,389.3938705999899,389.2104791999882,389.21048999999766,390.5262315,390.5262315,391.0767380999896,right,1,0.5428499999979977,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,7,32,13,391.1428940999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0772824000014,391.1428940999904,391.59406019999005,391.5940765999985,392.07637879998947,392.5601331999933,392.3604204000003,392.3604326999921,393.67675689999305,393.67675689999305,394.0109764999943,right,1,0.31684809998841956,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,8,33,19,394.09812039999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0113355999929,394.09812039999815,394.5269668999972,394.52697890000127,395.02680529998906,395.49364179999975,395.31116589999874,395.31118479999714,396.6101299000002,396.6101299000002,396.8779547999875,space,1,0.25640530000964645,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,9,34,24,396.9597410999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.87841169998865,396.9597410999995,397.39347209999687,397.39349249999213,397.876236600001,398.34385759998986,398.1600053000002,398.1600163999974,399.49261399998795,399.49261399998795,399.8441787999909,space,1,0.3345195000001695,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,10,35,0,399.9262759999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.84472090000054,399.9262759999983,400.36121959998854,400.3612308999873,400.84380409998994,401.32677780000085,401.1270783999935,401.1270918999944,402.4432746999955,402.4432746999955,402.8944094999897,left,1,0.4399572999973316,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,11,36,17,402.96943420000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.894913799988,402.96943420000025,403.41083689998777,403.4108481000003,403.9128950000013,,404.21035599999595,404.21036820000154,405.4936483999918,405.4936483999918,405.84391640000104,left,1,0.34208469999430235,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,12,37,4,405.9270877999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.8444982999936,405.9270877999952,406.36045609999564,406.36046909999277,406.8433127999888,407.3104810999939,407.1280693000008,407.12808049999876,408.4429398999928,408.4429398999928,408.827950699997,right,1,0.3778467000083765,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,13,38,8,408.8925251999899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.82832970000163,408.8925251999899,409.3440494999959,409.34407599999395,409.8430637999991,410.1577079999988,410.12669999999343,410.1267126999883,411.5208608999965,411.5208608999965,412.8770172999939,space,1,1.3425611999991816,None,412.32685669999046,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,14,39,23,412.9429395999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.87739209999563,412.9429395999905,413.3773322999914,413.37734329998784,413.87683509998897,414.3435832999967,414.16032979999727,414.16033929999685,415.5195238999877,415.5195238999877,415.96093539999856,right,0,0.43314100000134204,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,15,40,20,416.0286897999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.96136259999184,416.0286897999904,416.4771974999894,416.47720899998967,416.9766807999986,417.2919932999939,417.2605140999949,417.26053479999246,418.7431169999909,418.7431169999909,420.1937942999939,space,1,1.4378802999999607,None,419.5428533999948,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,16,41,10,420.2769222999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.1942143999913,420.2769222999923,420.7095169999957,420.7095280999929,421.2099911999976,421.52523269999074,421.49362239999755,421.4936331999925,422.79294119999395,422.79294119999395,423.2607022999873,space,1,0.45449120001285337,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,17,42,1,423.3268088999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.2610711999878,423.3268088999903,423.77628799999366,423.77630019999924,424.27610959998856,424.7616139999882,424.55973609999637,424.5597478999989,425.91387530000065,425.91387530000065,426.29359839999233,left,1,0.37119380000513047,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,18,43,16,426.3687566000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.29395169999043,426.3687566000008,426.80948119999084,426.8094931999949,427.2927648999903,427.77673219999997,427.57695019998937,427.5769607999973,428.89305289999174,428.89305289999174,429.210771699989,left,1,0.3077530000009574,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,19,44,11,429.28320779999194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.21118569999817,429.28320779999194,429.72608480000054,429.7260956999962,430.22705829999177,430.5469968999969,430.5102177999943,430.51022999999986,431.9021109999885,431.9021109999885,433.6104680999997,space,1,1.6959264000033727,None,432.7104141000018,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,20,45,14,433.67822909999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.6109044999903,433.67822909999813,434.1268762999971,434.12688799999887,434.61016859998927,435.0769933999982,434.89390249999997,434.89391780000005,436.2610574999999,436.2610574999999,436.57814299999154,space,1,0.30551210000703577,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,21,46,2,436.6438766999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.57855029999337,436.6438766999927,437.0932383999898,437.0932504999946,437.5936470000015,438.0602089999884,437.87686499999836,437.87687829999777,439.1930110999965,439.1930110999965,439.61048419999133,space,1,0.4144099999975879,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,22,47,6,439.67738850000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.61086099999375,439.67738850000023,440.1112034999969,440.1112163999933,440.61022469999443,441.07689019999816,440.89386959999683,440.89388289999624,442.20951299999433,442.20951299999433,442.5271473999892,space,1,0.3050853000022471,None,,011,001,2023-11-12_14h25.04.868,untitled,2023.2.3,60.08770401081217,2023-11-12 14h40.00.644612 +0800,
