stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,8,8,24,325.6032311867905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.49982317381523,325.6032311867905,326.0151956340608,326.0152136622189,326.5152775119461,327.037999451343,326.7991753319509,326.799198167618,328.11849037010893,328.11849037010893,328.3328776215569,space,1,0.20459886296384866,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,9,9,0,328.4444061179154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.3336131704107,328.4444061179154,328.84860042901005,328.8486154524751,329.3485789454551,329.8757412202119,329.632368596511,329.6323842209147,330.95343987774527,330.95343987774527,331.567405029916,left,1,0.6023511122020864,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,10,10,19,331.69202016629765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.5687078648141,331.69202016629765,332.081968626798,332.0819875563641,332.5819402324489,333.10446866961524,332.8659648505002,332.86598828710544,334.1852167901045,334.1852167901045,334.2825463090801,space,1,0.08197073008341249,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,11,11,20,334.3886164800804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.28309917259753,334.3886164800804,334.79858010226167,334.7985948252574,335.2984862056044,335.6605868706331,335.58232843878864,335.58234286131506,336.8983740704605,336.8983740704605,337.9324959654484,space,1,1.0240005865161947,None,337.6984189605744,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,12,12,3,338.0384768970655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.93298873510525,338.0384768970655,338.44850542061636,338.44854808725745,338.93194220052305,339.46876155867835,339.2160377293296,339.21606056499627,340.53565143397486,340.53565143397486,341.31597772560986,left,0,0.771321827562133,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,13,13,14,341.42388947296763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.31657265482977,341.42388947296763,341.83216505860514,341.8321899975574,342.331966298161,342.8635580913831,342.61617149826293,342.61619854050036,343.9203801417432,343.9203801417432,345.0164915581647,space,1,1.091303607104237,None,344.7323834096476,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,14,14,2,345.12659703190434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.01722049669365,345.12659703190434,345.5319736897061,345.5319881122325,346.0319137460799,346.57049655857486,346.3165158661311,346.3165528238558,347.63621790875163,347.63621790875163,348.9164295713474,space,1,1.2782973726662021,None,348.44854448162573,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,15,15,21,349.0222843058575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.91707137377875,349.0222843058575,349.4319919281927,349.43202347746933,349.93191275453114,350.4627692993688,350.21570450887225,350.2157189313991,351.5349925047933,351.5349925047933,352.4660522269735,right,1,0.9241357075616179,None,352.34856632574406,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,16,16,8,352.5760958040362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.46661320316184,352.5760958040362,352.98197424557407,352.9819898699777,353.48189837707537,353.8582325734567,353.7659184880865,353.76593891999914,355.081867068174,355.081867068174,355.582822710792,space,1,0.4975011470419304,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,17,17,10,355.69490196738275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.58335604380477,355.69490196738275,356.09870987495356,356.0987288045196,356.5989579123632,356.9614654128284,356.88282568543787,356.8828590375308,358.1985540215262,358.1985540215262,358.6158067285294,space,1,0.40558638537549996,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,18,18,18,358.7207468344807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.61634036201144,358.7207468344807,359.13188378929067,359.1319021179181,359.61524575234057,360.147343836338,359.8989548776233,359.89897050202694,361.2210814070497,361.2210814070497,361.51593193408803,space,1,0.2787943488933706,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,19,19,17,361.62479586866743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.5164796896272,361.62479586866743,362.0318055771311,362.031822403412,362.53177267574233,363.05942531640153,362.8157960919159,362.81581201678887,364.13488487668906,364.13488487668906,364.6494511777944,left,1,0.5010911542740359,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,20,20,13,364.75811620169566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.6500214685318,364.75811620169566,365.1653182105131,365.16533413538605,365.6652648772117,366.2013586020005,365.9495515044948,365.94957584250847,367.2541684857581,367.2541684857581,367.78446826097684,right,1,0.526203777680621,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,21,21,12,367.90377410477436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.7860174807031,367.90377410477436,368.2984723840166,368.2984898112361,368.7986377923678,369.32398853769723,369.08254973443013,369.0825692649348,370.40391547558124,370.40391547558124,370.9003634777157,right,1,0.49464248209278594,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,22,22,6,371.02012873907756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.9014556836321,371.02012873907756,371.416079674844,371.41612384383166,371.91578025718377,372.43962024285725,372.19892750486974,372.1989419273966,373.51924310580694,373.51924310580694,373.8331301660062,space,1,0.29965443025457716,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,23,23,4,373.94122580057797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.83370616566003,373.94122580057797,374.34857473888474,374.3485912646963,374.84849796897765,375.3706850730157,375.1324925400984,375.13250786403273,376.45348179321286,376.45348179321286,376.88263518789995,right,1,0.42117743703920496,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,0,24,24,11,376.9851961779102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.88322140351033,376.9851961779102,377.39838744134454,377.3984027652789,377.8985089811779,378.2846946645966,378.1825873832338,378.1826075146771,379.49871143739415,379.49871143739415,380.399289149723,space,1,0.889075747410061,None,380.2986361397868,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,0,25,8,380.5064617425958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.3998056564549,380.5064617425958,380.9153070180316,380.91532204149667,381.41513049231594,381.7718037803245,381.6990439367248,381.69905896018986,383.0152644415314,383.0152644415314,384.1329645773733,space,1,1.1154892827107687,None,383.81519365096324,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,1,26,24,384.24049142355466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.13365024832297,384.24049142355466,384.6486011501363,384.6486155726627,385.1483939765519,385.68536266795104,385.43232875428134,385.43234317680776,386.75489757452146,386.75489757452146,387.71582785152145,space,1,0.9519979255601356,None,387.56538106869107,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,2,27,18,387.8211777976019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.7163644896966,387.8211777976019,388.231948179862,388.23196230191957,388.73175933490506,389.25535023152656,389.0157340750518,389.0157481971089,390.3199898922128,390.3199898922128,390.69943064071754,space,1,0.3626793689063561,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,3,28,16,390.807558425505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.6999264150679,390.807558425505,391.215296471559,391.21531179549334,391.71525365468347,392.2403637241007,391.99907545595465,391.9990910803583,393.3182486726016,393.3182486726016,393.81727800651856,left,1,0.49341987249908925,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,4,29,1,393.94001581069483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.8184753766907,393.94001581069483,394.3318446080932,394.3318596315587,394.8319246831627,395.363188664375,395.1158702777868,395.1158919115767,396.4355900480962,396.4355900480962,396.83320558380115,left,1,0.39212415872361817,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,5,30,22,396.94244841017166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.83403487907776,396.94244841017166,397.3486270205433,397.34864294541626,397.84870348998106,398.378534232618,398.13262504706086,398.132643075219,399.45205636683954,399.45205636683954,399.7995734537774,left,1,0.33574560105444107,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,6,31,12,399.90811798948766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.80027805429313,399.90811798948766,400.31518118148756,400.3151968058912,400.81527207345175,401.34213357843623,401.0991022878636,401.0991224193069,402.4187075793682,402.4187075793682,402.7330047801663,right,1,0.3122254649538263,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,7,32,9,402.8427848456506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.73370487364195,402.8427848456506,403.2485343858573,403.24857885531424,403.7485201135653,404.1480541457702,404.032899285394,404.0329188158987,405.3486594712283,405.3486594712283,405.8993878538888,space,1,0.5429215892299908,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,8,33,17,406.00598865367806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.89988753433977,406.00598865367806,406.415158135492,406.4151758631808,406.9150708491595,407.43321363637847,407.1988899462069,407.19890436873334,408.5182927214016,408.5182927214016,408.99938283605184,left,1,0.4694625535621526,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,9,34,23,409.10440917669325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.99995763382844,409.10440917669325,409.515171446282,409.5151879720936,410.0151736998016,410.53664688877575,410.2992860548891,410.2993088905562,411.6041827730735,411.6041827730735,411.98464932377897,space,1,0.37604634678882576,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,10,35,6,412.0957523556042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.9861318393198,412.0957523556042,412.49852304314095,412.4985389680144,412.99846039529143,413.5232309343962,413.2824129007097,413.2824279241747,414.60171952572705,414.60171952572705,414.6663862286507,space,1,0.0487691725707009,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,11,36,11,414.77588235064354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.66687569314513,414.77588235064354,415.1819762286716,415.18199215354457,415.6818147264214,416.05265514206644,415.9656770910485,415.9656963210839,417.2817816147042,417.2817816147042,417.29957600776675,space,1,0.009572050585575198,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,12,37,14,417.40349391714904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.30012196049006,417.40349391714904,417.8152925053639,417.8153072283601,418.3151697636538,418.84135130660593,418.5990074897984,418.5990222127941,419.9181786031602,419.9181786031602,420.91645360889174,space,1,0.9966061992226969,None,420.7319684615402,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,13,38,19,421.0299573904483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.9170957117924,421.0299573904483,421.43193964653415,421.43195406906057,421.931835233451,422.4603790660633,422.21578172948307,422.2157979548258,423.53487171613347,423.53487171613347,423.93268496064024,space,1,0.38758196426988434,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,14,39,20,424.03636760255836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.93329281004003,424.03636760255836,424.4486298149079,424.44864453790365,424.93223786231715,425.29698415955886,425.2163799638654,425.2164118136118,426.5484514262828,426.5484514262828,427.6661635808971,space,1,1.1026808772626282,None,427.34844974365456,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,15,40,7,427.77022962164597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.66667077308034,427.77022962164597,428.18198824744354,428.18200357137835,428.6818252428468,429.20748036357986,428.9656701802544,428.9656879079432,430.28508557515966,430.28508557515966,430.8826988873923,space,1,0.59072114736,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,16,41,3,430.99267155369967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.8832484457473,430.99267155369967,431.39852475581597,431.3985403802201,431.8986375820393,432.4241424681211,432.1824058997747,432.18242182464815,433.50176330410454,433.50176330410454,433.6993528191681,space,1,0.18117577844805055,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,17,42,4,433.80924616157995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.69988464983476,433.80924616157995,434.2154229691357,434.2154421991711,434.7151623120151,435.2435730367263,434.99928578446657,434.99930531497125,436.31851458793494,436.31851458793494,436.84957665377556,right,1,0.5243144267033131,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,18,43,21,436.9532893426242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.8501857050526,436.9532893426242,437.36533461613703,437.3653502405407,437.86527737673464,438.3890158037841,438.14932002294404,438.14934135626413,439.46910048805216,439.46910048805216,439.9998641878749,right,1,0.525265712516557,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,1,19,44,5,440.10917071373774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.000695886906,440.10917071373774,440.51533940862214,440.51535473255694,441.0153416621422,441.5442526682425,441.2994125524658,441.2994404961107,442.6187459192513,442.6187459192513,443.1164961553452,right,0,0.49587290388853944,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,20,45,2,443.2243715459174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.11720526290014,443.2243715459174,443.63200773287804,443.632023657751,444.1318816860055,444.6498156470591,444.41595888618417,444.4159793180968,445.73568887245005,445.73568887245005,446.16668865100405,space,1,0.4275987665132561,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,21,46,10,446.272440625012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.16753567396904,446.272440625012,446.6819877967398,446.68200282020484,447.181986745097,447.56500788581684,447.4657538609556,447.4657700862979,448.78207021546973,448.78207021546973,449.21651397317487,space,1,0.42964225824289315,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,22,47,0,449.3232647071461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.2171122075572,449.3232647071461,449.73249278047365,449.7325237288121,450.2321990717303,450.7623056451873,450.51673328571883,450.5167675392197,451.83650413580995,451.83650413580995,452.2328805361092,left,1,0.3823273570992569,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
