stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,image_7.stopped,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,0,10,10,5,381.8874258999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.8247302,381.8874258999999,382.3272943000002,382.32730630000015,382.8236399000002,383.2840145,383.1207033999999,383.120715,384.4328415,384.4328415,384.7043063000001,right,0,0.2699754000000212,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,11,11,2,384.7736510999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.7046842999998,384.7736510999998,385.2070600000002,385.2070729000002,385.7036364999999,386.15969959999984,386.0006764,386.0006881999998,387.3117053000001,387.3117053000001,387.81098740000016,space,1,0.49794059999976525,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,12,12,16,387.87927930000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8114249,387.87927930000023,388.3137835000002,388.3137958000002,388.81007150000005,389.2571296000001,389.1074939,389.1075062,390.4360317999999,390.4360317999999,391.1609776,left,1,0.7233221999999842,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,13,13,21,391.23445119999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.1613763999999,391.23445119999997,391.66372,391.6637326,392.1605039000001,392.6105975999999,392.4571864999998,392.4571990999998,393.7690729000001,393.7690729000001,394.1048968,right,1,0.3344285999996828,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,14,14,4,394.17230040000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.1053348999999,394.17230040000004,394.6071049000002,394.6071172000002,395.10721710000007,395.5679753999998,395.40398300000015,395.4039937000002,396.71551020000015,396.71551020000015,397.0579619,right,1,0.3385647999998582,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,15,15,1,397.1272729000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.05833140000004,397.1272729000002,397.5603099,397.5603212000001,398.05723530000023,398.50746070000014,398.35385069999984,398.3538632,399.6647011,399.6647011,399.9715047999998,left,1,0.3046911999999793,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,16,16,22,400.04017710000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.9718978000001,400.04017710000016,400.4736843999999,400.47369660000004,400.97368229999984,401.4295253999999,401.27051230000006,401.27052319999984,402.58133610000004,402.58133610000004,402.87772140000015,left,1,0.29349820000015825,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,17,17,8,402.94525479999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.8781038000002,402.94525479999993,403.38053149999996,403.38054550000015,403.8770064999999,,404.1874932999999,404.1875068999998,405.5618327000002,405.5618327000002,405.7913460999998,space,1,0.22831730000007155,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,18,18,12,405.86626419999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.7917152,405.86626419999993,406.29381079999985,406.29382399999986,406.7905566999998,407.25880659999984,407.0911538999999,407.09116630000017,408.4355515000002,408.4355515000002,408.7175324,right,1,0.2792389999999614,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,19,19,18,408.7944034000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.7180272999999,408.7944034000002,409.2179409999999,409.21795680000014,409.71698490000017,410.18306489999986,410.0173149000002,410.01732570000013,411.3248732000002,411.3248732000002,411.74476989999994,space,1,0.4166581000004044,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,20,20,7,411.81757749999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.7451618,411.81757749999997,412.24700299999995,412.24701619999996,412.74696529999983,413.220378,413.04450069999984,413.0445152000002,414.3546824,414.3546824,414.7243440000002,space,1,0.3649285999999847,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,21,21,20,414.7955671999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.72474079999984,414.7955671999998,415.2271077999999,415.2271212999999,415.72366950000014,416.0505379000001,416.0207018000001,416.0207135999999,417.40724839999984,417.40724839999984,418.0577100999999,space,1,0.6476533000000018,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,22,22,15,418.1251438999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0580998999999,418.1251438999998,418.5603694000001,418.56038179999996,419.0572695000001,419.52058720000014,419.35408899999993,419.3541011000002,420.7110987000001,420.7110987000001,421.0476613999999,space,1,0.33017300000028627,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,23,23,9,421.1255887000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.04805080000006,421.1255887000002,421.5503093000002,421.5503205,422.0466870999999,422.37618840000005,422.3438167999998,422.3438280999999,423.73240739999983,423.73240739999983,424.14074100000016,space,1,0.40708189999986644,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,0,24,24,11,424.21161059999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.14114440000003,424.21161059999986,424.64381360000016,424.6438263,425.1404312999998,425.4717793,425.44067350000023,425.44068460000017,426.74337049999986,426.74337049999986,427.2744210000001,space,1,0.5294592999998713,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,0,25,19,427.33772880000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.2747838,427.33772880000015,427.7771447,427.77715579999995,428.27366630000006,428.7368547000001,428.5708424999998,428.57085629999983,429.9417739999999,429.9417739999999,430.44612199999983,space,1,0.4900146999998469,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,1,26,12,430.54150549999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.4492715000001,430.54150549999986,430.9503189000002,430.950331,431.44713779999984,431.90396740000006,431.7440402000002,431.7440538000001,433.05680600000005,433.05680600000005,433.3310881000002,right,1,0.27342870000029507,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,2,27,9,433.39577340000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.33143729999983,433.39577340000005,433.84246759999996,433.84248049999997,434.3303387000001,434.6612547999998,434.6272941000002,434.62730509999983,436.0148309000001,436.0148309000001,436.5376362000002,space,1,0.5194510000001173,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,3,28,20,436.6060029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.5380114999998,436.6060029,437.0405215999999,437.0405343000002,437.53695229999994,437.86927160000005,437.8338011999999,437.8338127000002,439.13991209999995,439.13991209999995,439.46750539999994,space,1,0.32432550000021365,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,4,29,10,439.5308484000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.4678663999998,439.5308484000002,439.97040620000007,439.97041750000017,440.4670016,440.7940948999999,440.76405639999984,440.76406799999995,442.0699459000002,442.0699459000002,442.64789569999994,space,1,0.576936200000091,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,5,30,22,442.71576890000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.64827509999986,442.71576890000006,443.1506749,443.15068599999995,443.6470657,444.1007490000002,443.9439741000001,443.9439874999998,445.2940976,445.2940976,445.70417910000015,left,1,0.40602220000027955,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,6,31,3,445.7763731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.7045930999998,445.7763731,446.2072469,446.20726000000013,446.7034662000001,447.1609024999998,447.0006652000002,447.00067850000005,448.3118155000002,448.3118155000002,448.6850193,space,1,0.36652979999962554,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,7,32,11,448.7572527000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.6868273,448.7572527000002,449.1873618999998,449.1873741999998,449.6865939999998,450.01367100000016,449.98375510000005,449.9837656999998,451.3688892,451.3688892,451.92745079999986,space,1,0.5556292000001122,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,8,33,13,451.99826859999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.9278287000002,451.99826859999985,452.4305813000001,452.4305958,452.926907,453.38196659999994,453.2239933999999,453.22400590000007,454.5772434999999,454.5772434999999,454.84049000000005,right,1,0.26090130000011413,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,9,34,15,454.9059766999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.84087249999993,454.9059766999999,455.3439228000002,455.34393480000017,455.8440234999998,456.3039782000001,456.14079059999995,456.14080349999995,457.45004070000005,457.45004070000005,458.08760440000015,space,1,0.6340875999999298,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,10,35,0,458.1554162000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0879642,458.1554162000002,458.5902095000001,458.59022099999993,459.08709580000004,459.5450787999998,459.38385900000003,459.3838698999998,460.6958242999999,460.6958242999999,461.2876935999998,left,1,0.5886687000001984,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,11,36,4,461.3604965999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.2880884000001,461.3604965999998,461.7902603000002,461.7902724999999,462.2867147000002,462.74242589999994,462.58373100000017,462.5837422999998,463.89429340000015,463.89429340000015,464.16729540000006,right,1,0.271803699999964,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,12,37,14,464.2342560000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.1676729999999,464.2342560000002,464.6704079000001,464.6704205000001,465.1668685999998,465.6184674000001,465.46761389999983,465.467627,466.7791166000002,466.7791166000002,467.0381701000001,space,1,0.25147500000002765,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,1,13,38,5,467.1077558000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.03857719999996,467.1077558000002,467.5404426,467.5404537999998,468.0407602,468.4908504,468.33723120000013,468.3372433999998,469.6453502999998,469.6453502999998,469.9010662999999,right,0,0.25399960000004285,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,14,39,16,469.9639987999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.9014440000001,469.9639987999999,470.4039750000002,470.4039865,470.90101360000017,471.34935700000005,471.1972117,471.197224,472.51129219999984,472.51129219999984,472.92769959999987,left,1,0.4131475999997747,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,15,40,6,472.9902235999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.9280652000002,472.9902235999998,473.4306396000002,473.43065449999995,473.92718109999987,474.3778609000001,474.2238794,474.22389310000017,475.5344005000002,475.5344005000002,475.85869490000005,space,1,0.3221810000000005,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,16,41,7,475.9269684000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.859097,475.9269684000001,476.36021759999994,476.3602286,476.8603600000001,477.3129831000001,477.1573524999999,477.1573652000002,478.4949243000001,478.4949243000001,478.9778832000002,space,1,0.4788285999998152,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,17,42,2,479.04594959999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.97828040000013,479.04594959999986,479.48054170000023,479.4805531000002,479.97703649999994,480.4323029000002,480.2739901,480.2740014000001,481.5846732,481.5846732,482.3277914999999,space,1,0.7414578999996593,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,18,43,1,482.39089049999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.32816159999993,482.39089049999984,482.8303856000002,482.8303987999998,483.3269918000001,483.7833985000002,483.6242401999998,483.62425239999993,484.9347676000002,484.9347676000002,485.24091670000007,left,1,0.3035294999999678,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,19,44,17,485.30869470000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.2412809000002,485.30869470000016,485.7436679000002,485.74368000000004,486.2403021,486.6978951000001,486.5406103999999,486.54062380000005,487.8478146000002,487.8478146000002,488.52431049999996,left,1,0.672944699999789,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,20,45,24,488.5976452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.52467160000015,488.5976452,489.02700830000003,489.0270220000002,489.5239397,489.9804078000002,489.8204357999998,489.82044959999985,491.13113010000006,491.13113010000006,491.4038965,space,1,0.27203489999965313,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,21,46,8,491.46780119999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.4043147000002,491.46780119999994,491.9069730000001,491.9069841999999,492.4033462000002,492.7311697,492.70075510000015,492.70076740000013,494.0910371,494.0910371,494.7040124,space,1,0.6114636000002065,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,22,47,23,494.77178700000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.7043746999998,494.77178700000013,495.2073529999998,495.2073647000002,495.7037085000002,496.16735530000005,496.0005888999999,496.00060040000017,497.3571551,497.3571551,498.3307229000002,space,1,0.9700604999998177,None,498.1605801999999,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,23,48,18,498.3946222999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.33109250000007,498.3946222999998,498.8338540999998,498.8338665000001,499.33010190000005,499.7851122000002,499.6269530999998,499.6269636000002,500.9380802999999,500.9380802999999,501.3678356999999,space,1,0.4268898000000263,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,24,49,21,501.4399426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.36822230000007,501.4399426,501.8701815999998,501.8701928999999,502.36694940000007,502.8240387999999,502.6639100000002,502.66392270000006,503.974733,503.974733,504.28772449999997,right,1,0.3099612999999408,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
