stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,image_5.stopped,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,10,10,2,342.2669151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.20165700000007,342.2669151,342.7041154000001,342.70412940000006,343.18752530000006,343.6350706999999,343.47104319999994,343.4710540000001,344.8355432999999,344.8355432999999,345.6239763000001,345.83130600000004,space,1,0.9911693999999898,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,11,11,7,345.90203500000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.83169939999993,345.90203500000007,346.3339974999999,346.3340097999999,346.81713319999994,347.2718067999999,347.1008554,347.1008658999999,348.42826719999994,348.42826719999994,349.22080170000004,349.44787870000005,space,1,1.0185394000000088,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,12,12,24,349.51808129999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.4482796,349.51808129999995,349.95035400000006,349.9503651,350.43397460000006,350.8850943,350.71763540000006,350.7176468,352.0415591000001,352.0415591000001,,352.7642002,space,1,0.7213959999999133,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,13,13,0,352.8306906999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.7645659,352.8306906999999,353.2680989999999,353.2681156000001,353.75109309999993,354.20115239999996,354.0343948,354.0344064000001,355.3593438999999,355.3593438999999,,356.1313891,left,1,0.7711604000000989,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,14,14,23,356.20808609999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.1317557,356.20808609999995,356.63427260000003,356.63428479999993,357.11733849999996,357.56508439999993,357.4009724,357.4009917000001,358.7280284000001,358.7280284000001,,359.3512436000001,space,1,0.6224190000000362,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,15,15,10,359.42105300000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.3516168000001,359.42105300000003,359.85408140000004,359.85409389999995,360.3375194,360.6561142999999,360.6212011,360.6212132999999,362.0484291,362.0484291,362.8372356,363.51450279999995,space,1,1.4642127999998138,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,16,16,4,363.5848154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.51488199999994,363.5848154,364.0214366,364.02145010000004,364.50063879999993,364.9485640999999,364.78468150000003,364.7846938,366.1500590999999,366.1500590999999,366.9372599000001,367.02449939999997,right,1,0.8717811000001348,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,17,17,3,367.1009268999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0248632999999,367.1009268999999,367.52729139999997,367.52730199999996,368.0107183,368.4551237999999,368.29432999999995,368.2943427,369.61831370000004,369.61831370000004,370.4072836999999,371.64144609999994,left,0,2.0212324000001445,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,18,18,12,371.7146831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.6418464000001,371.7146831,372.1440269,372.14403889999994,372.63035360000003,373.07118330000003,372.91422940000007,372.91424200000006,374.2352363,374.2352363,,374.9947657,right,1,0.7582512999999835,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,19,19,15,375.0683004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.995134,375.0683004,375.4973884000001,375.4974029,375.98044219999997,376.4345951,376.2676025999999,376.2676140000001,377.5915743999999,377.5915743999999,378.3773059,378.49446420000004,space,1,0.8998398000001089,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,20,20,20,378.5717357000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.4949081,378.5717357000001,378.9973290999999,378.99734190000004,379.48056240000005,379.79525020000005,379.76425470000004,379.7642659999999,381.1885867000001,381.1885867000001,381.9772811999999,382.58772180000005,space,1,1.3965614999999616,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,21,21,1,382.6645401999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.58810470000003,382.6645401999999,383.0907755999999,383.0907884999999,383.5739982,384.0138790000001,383.8575862,383.8575966000001,385.22093629999995,385.22093629999995,,385.84817440000006,left,1,0.6265359999999873,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,22,22,17,385.92783639999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.8485512,385.92783639999993,386.35048359999996,386.35049559999993,386.83365060000006,387.2814616999999,387.11751430000004,387.1175243,388.44512770000006,388.44512770000006,,388.9648577999999,left,1,0.5143951999998535,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,23,23,16,389.0386125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.9652604999999,389.0386125,389.4675514999999,389.46756400000004,389.9539256999999,390.40129780000007,390.23760300000004,390.23761360000003,391.5615633,391.5615633,392.3474217999999,392.35150079999994,left,1,0.7879539000000477,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,0,24,24,5,392.42437369999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.3518921,392.42437369999993,392.8542307,392.85424280000007,393.34080599999993,393.7886208,393.6242543000001,393.6242643999999,394.9479782000001,394.9479782000001,,395.5211798,right,0,0.567395900000065,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,0,25,1,395.59136579999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.5215433000001,395.59136579999995,396.0241847,396.02419729999997,396.51076119999993,396.96114050000006,396.79437959999996,396.79439049999996,398.11498030000007,398.11498030000007,,398.5149441000001,left,1,0.39224510000008195,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,1,26,18,398.5800058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.5153508000001,398.5800058,399.01739369999996,399.0174076999999,399.5070075000001,399.9516148,399.79105490000006,399.791066,401.1120059,401.1120059,,401.5646202999999,space,1,0.4462379999999939,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,2,27,9,401.64096270000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.56498439999996,401.64096270000005,402.0672284,402.0672396,402.5507112,402.8651548,402.8343743999999,402.8343864000001,404.2548807999999,404.2548807999999,,404.8244915,space,1,0.5668573000000379,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,3,28,12,404.89423250000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.8249092000001,404.89423250000004,405.3273380999999,405.32735060000005,405.8108428999999,406.2516135000001,406.0940195999999,406.0940298999999,407.4588893,407.4588893,,408.1943724,right,1,0.7324725999999373,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,4,29,8,408.2615272999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.1947700999999,408.2615272999999,408.70083969999996,408.7008530999999,409.18457409999996,409.49736499999995,409.4676595000001,409.46767049999994,410.88504280000006,410.88504280000006,411.67393659999993,412.1177097,space,1,1.2311036000000968,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,5,30,19,412.1942233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.1180836000001,412.1942233,412.62066559999994,412.62067780000007,413.1039708999999,413.5608660999999,413.3874799,413.38749140000004,414.75379780000003,414.75379780000003,,415.3045838999999,space,1,0.5476951999999073,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,6,31,3,415.37421730000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.3050393000001,415.37421730000005,415.8078244000001,415.8078373000001,416.2907098999999,416.74168729999997,416.57786080000005,416.57787469999994,417.898451,417.898451,418.69096579999996,418.7244046999999,space,1,0.8241471999999703,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,7,32,24,418.7947200000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.72482949999994,418.7947200000001,419.2273699,419.22738290000007,419.7106469999999,420.15611549999994,419.9941452999999,419.9941592,421.3183755,421.3183755,,421.9978951999999,space,1,0.6751419999998234,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,8,33,4,422.0710099999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.9983371999999,422.0710099999999,422.50096899999994,422.5009811,422.9837571999999,423.4247095999999,423.26768059999995,423.2676921,424.5920879999999,424.5920879999999,,425.1511249,right,1,0.5575533999999607,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,9,34,15,425.22802479999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.1514887999999,425.22802479999996,425.65439689999994,425.6544085999999,426.1372715,426.5982827,426.4205936000001,426.4206067,427.744872,427.744872,,428.1713399,space,1,0.4246590999998716,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,10,35,22,428.2446651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.171699,428.2446651,428.67608399999995,428.67609500000003,429.1605906,429.604916,429.4444039,429.4444151,430.7687284000001,430.7687284000001,,431.2213253,left,1,0.45176470000001245,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,1,11,36,5,431.2985016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.2216794000001,431.2985016,431.7239784000001,431.7239890999999,432.2105289000001,432.65494579999995,432.4941481999999,432.4941598999999,433.8154692999999,433.8154692999999,,434.24160529999995,right,0,0.42233650000002854,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,12,37,11,434.3151444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.2419794,434.3151444,434.7446801000001,434.7446938999999,435.2307636999999,435.5488777999999,435.51431909999997,435.51432909999994,436.94167029999994,436.94167029999994,437.7305570000001,437.8576121000001,space,1,0.9123678999999356,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,13,38,2,437.9377896000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.85818100000006,437.9377896000001,438.3607449000001,438.36075660000006,438.84409170000004,439.29181760000006,439.1277038999999,439.1277158999999,440.4901562,440.4901562,,441.07149789999994,space,1,0.5806978000000527,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,14,39,10,441.14443830000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.07186780000006,441.14443830000005,441.5739260999999,441.57393679999996,442.0605074,442.37390619999996,442.34402610000006,442.3440372,443.76149069999997,443.76149069999997,,444.17783740000004,space,1,0.4145151000000169,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,15,40,6,444.2544296000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.17820630000006,444.2544296000001,444.6805784999999,444.68059070000004,445.16395880000005,445.61167550000005,445.4478704999999,445.4478858,446.8074047,446.8074047,,447.2845198,space,1,0.47569389999989653,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,16,41,16,447.3552038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.2849031999999,447.3552038,447.78729640000006,447.78730889999997,448.270487,448.71494430000007,448.55410959999995,448.55411989999993,449.87861840000005,449.87861840000005,,450.5178911999999,left,1,0.6384272999998757,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,17,42,7,450.58466640000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.51831089999996,450.58466640000006,451.02074719999996,451.0207607,451.50406670000007,451.9516764,451.7874532000001,451.7874638999999,453.1118744999999,453.1118744999999,453.9747273999999,453.89498030000004,space,1,0.7803549000000203,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,18,43,0,453.9747273999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.89541310000004,453.9747273999999,454.3973008999999,454.39731430000006,454.8837762999999,455.33182310000007,455.16736220000007,455.16737480000006,456.4912414999999,456.4912414999999,,457.0512570000001,left,1,0.5593592000000172,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,19,44,14,457.127974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0516104000001,457.127974,457.55392529999995,457.5539375999999,458.0371433,458.4784691,458.32042309999997,458.3204338999999,459.64843930000006,459.64843930000006,,459.9578675,space,1,0.3071611000000303,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,20,45,23,460.02338729999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.9582797999999,460.02338729999997,460.4607338999999,460.4607458999999,460.94402519999994,461.39508920000003,461.2271820000001,461.22719559999996,462.5531536000001,462.5531536000001,,463.10811450000006,space,1,0.5512604000000465,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,21,46,21,463.1776903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.10854689999996,463.1776903,463.6109196,463.6109317999999,464.09735709999995,464.5377114999999,464.3814047000001,464.3814202000001,465.7051397,465.7051397,,466.0844526000001,right,1,0.3729455999998663,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,22,47,20,466.1551886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.08486990000006,466.1551886,466.5875667999999,466.5875796,467.0705631000001,467.3843887999999,467.35419909999996,467.35422330000006,468.7813862999999,468.7813862999999,469.5671703999999,469.71476729999995,space,1,0.9272008999998889,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,23,48,17,469.78746449999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.7151867,469.78746449999994,470.2172386,470.2172515,470.70401730000003,471.1479371999999,470.9908224999999,470.9908344999999,472.34741929999996,472.34741929999996,,473.01762770000005,left,1,0.6682625000000826,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,24,49,13,473.09148860000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.01800159999993,473.09148860000005,473.52072380000004,473.5207362000001,474.003827,474.4485075,474.2908092,474.29081870000005,475.6114955999999,475.6114955999999,,476.07130600000005,right,1,0.45851489999995465,None,003,001,2023-11-11_13h41.04.619,untitled,2023.2.3,None,2023-11-11 13h41.21.263868 +0800,
