stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,image_5.stopped,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,9,9,8,346.222322600006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.15305760000774,346.222322600006,346.6684357000049,346.66844649999985,347.1688092000113,347.4836559000105,347.45257750000746,347.45258920000924,348.8425431000069,348.8425431000069,349.65264490000845,350.45253200001025,left,0,1.5936400999926263,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,10,10,6,350.5181816000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.45291920000454,350.5181816000113,350.9536558000109,350.9536694999988,351.45198569999775,351.9355212000082,351.7357802000042,351.7357917000045,353.1016321000061,353.1016321000061,,353.5373440999974,space,1,0.43268719999468885,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,11,11,0,353.60825340000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.5377831000078,353.60825340000156,354.0522306000057,354.0522440000059,354.55194889999984,355.0188699999999,354.8366007000004,354.8366118999984,356.1514354000101,356.1514354000101,,356.66955810000945,left,1,0.5155985000019427,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,12,12,7,356.75205460000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.66992510001,356.75205460000143,357.18576100000064,357.18577260000166,357.6686897000036,358.1354984000063,357.9535337999987,357.9535451999982,359.28462380000565,359.28462380000565,,359.61940100000356,space,1,0.3329099000111455,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,13,13,23,359.6898923000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.61979480000446,359.6898923000117,360.1355035000015,360.13551440001174,360.6355724000023,361.1191378000076,360.9190696000005,360.9190807999985,362.2180272000114,362.2180272000114,,362.71916380000766,space,1,0.4978917999978876,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,14,14,24,362.8019662000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.71952579999925,362.8019662000006,363.2194726000016,363.21948440000415,363.71848650000175,364.202194700003,364.0025105000095,364.0025211000029,365.3182558000117,365.3182558000117,,365.78802750000614,space,1,0.46301509998738766,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,15,15,20,365.8688065000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.7885830000014,365.8688065000024,366.3021754000074,366.3021887000068,366.80180480000854,367.1356569000054,367.0856061000086,367.0856160000112,368.4971405000106,368.4971405000106,369.3022123999981,376.6212372000009,space,1,8.122657899992191,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,0,16,16,5,376.6868367999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.6217258000106,376.6868367999996,377.13521240001137,377.13522560001,377.6354197000037,378.11894369999936,377.9189955000038,377.919006000011,379.27874020001036,379.27874020001036,,379.8191996000096,right,0,0.5283256999973673,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,17,17,2,379.8858038000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.8195859000116,379.8858038000035,380.3353972000041,380.33540820000053,380.8189335000061,381.2855267999985,381.10225380001066,381.10226749999856,382.41848449999816,382.41848449999816,,382.8032649000088,space,1,0.37456810000003316,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,18,18,15,382.88534100000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.8036414000089,382.88534100000106,383.3195931000082,383.3196217000077,383.8185394000029,384.30236230000446,384.10260969999945,384.1026244000095,385.4182365000015,385.4182365000015,386.2181014000089,388.202074300003,space,1,2.7734385000076145,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,19,19,16,388.2691257000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.2024347999977,388.2691257000115,388.702394500011,388.70240600001125,389.2025380999985,389.668815099998,389.4861132000078,389.48612420000427,390.8015652000031,390.8015652000031,,391.3521180000098,left,1,0.549118199996883,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,20,20,18,391.4226093000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.3524851999973,391.4226093000034,391.86852970000473,391.86854270000185,392.35138279999956,392.8188475000061,392.63542030000826,392.63543429999845,393.95219200001156,393.95219200001156,,394.4695295999991,space,1,0.5139216000097804,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,21,21,4,394.54485099999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.4699038000108,394.54485099999874,394.98519520000264,394.98520680000365,395.48520350000763,395.93491599999834,395.76920619999873,395.76921740001126,397.0683185000089,397.0683185000089,,397.48621110001113,right,1,0.41582629999902565,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,22,22,17,397.56855560000986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.48662680000416,397.56855560000986,398.00209360000736,398.0021061000007,398.50195320000057,398.9516835000104,398.78562560000864,398.7856451999978,400.1014406000031,400.1014406000031,,400.65240990000893,left,1,0.5455539999966277,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,23,23,19,400.7204155000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.65287440000975,400.7204155000072,401.1685961000039,401.1686168000015,401.6525646000082,402.11906710000767,401.93609760000254,401.9361098000081,403.25143180000305,403.25143180000305,,403.6359320000047,space,1,0.37755389999074396,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,24,24,22,403.7181408000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.63635010000144,403.7181408000033,404.1519619000028,404.15197479999915,404.65238020000106,405.1353477000084,404.93577730000834,404.93579010000394,406.2513695000089,406.2513695000089,,406.769415200004,left,1,0.5027119000005769,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,0,25,11,406.83782529999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.7699345000001,406.83782529999735,407.28502819999994,407.2850404000055,407.786342899999,408.1189841000014,408.0692068000062,408.06922050000867,409.5352164000069,409.5352164000069,410.3354774000036,410.65240659999836,space,1,1.1102880999969784,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,1,26,19,410.71900989999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.65277369999967,410.71900989999995,411.16884490000666,411.1688581000053,411.65214930000366,412.13577000000805,411.9357345000026,411.93574450000597,413.28908620000584,413.28908620000584,,413.6522174999991,space,1,0.3593255000014324,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,2,27,22,413.71853890000784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.6526029000088,413.71853890000784,414.15392100000463,414.15393340001174,414.65200830000686,415.11914010001055,414.93586009999854,414.9358723000041,416.25163660000544,416.25163660000544,,416.6200225000066,left,1,0.36673399999563117,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,3,28,23,416.68575790000614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.62049580000166,416.68575790000614,417.13553220000176,417.1355443000066,417.6352406000078,418.1186358999985,417.9189124000113,417.9189230000047,419.23478110000724,419.23478110000724,420.0352426000027,420.1691344999999,space,1,0.919372000003932,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,4,29,6,420.2522445000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.1695696000097,420.2522445000068,420.6854597000056,420.68547260000196,421.16899450001074,421.6519694000017,421.4522459,421.4522560000041,422.76828230000683,422.76828230000683,,423.0365705000004,space,1,0.2662984999915352,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,5,30,9,423.1181706000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.0371021000028,423.1181706000061,423.552465700006,423.5524793000077,424.05213430000003,424.36815720000595,424.33578890000354,424.3357995999977,425.7457418999984,425.7457418999984,,426.3524088999984,space,1,0.5933306999941124,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,6,31,7,426.4250050999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.3528770999983,426.4250050999981,426.86903860000893,426.8690526999999,427.3518766000052,427.8187038000033,427.6369624000072,427.63697190000676,429.0022033999994,429.0022033999994,,429.46920040000987,space,1,0.4562873000104446,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,7,32,15,429.5516048999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.4695733000117,429.5516048999998,429.98527180000383,429.9852850000025,430.46858490000886,430.9348539000057,430.7530745999975,430.75308790001145,432.0678981000092,432.0678981000092,432.92054630001076,432.85272039999836,space,1,0.7766763999970863,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,8,33,12,432.92054630001076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.8532806000003,432.92054630001076,433.3689861000021,433.36900580000656,433.8687460000074,434.3522992000071,434.1525570000085,434.152568000005,435.46815290000814,435.46815290000814,,435.93632069999876,right,1,0.4602785000024596,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,9,34,3,436.00394629999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.93672640000295,436.00394629999937,436.4517932000017,436.45180450000043,436.9516238000069,437.4187982000003,437.2351153000054,437.23513770000136,438.5514344999974,438.5514344999974,,438.9531854000088,space,1,0.4002423999918392,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,10,35,10,439.0221534000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.9536050000024,439.0221534000011,439.46877479999966,439.4687859000114,439.9685696000088,440.28887530000065,440.2523569000041,440.2523673000105,441.66022180000436,441.66022180000436,442.4687554999982,443.1691259000072,space,1,1.502963400009321,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,11,36,13,443.2371301000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.16948969999794,443.2371301000094,443.68548480000754,443.6854965000093,444.1689434,444.6519723000092,444.452357400005,444.45236809999915,445.8189577000012,445.8189577000012,,446.3021148000116,right,1,0.4679826000065077,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,12,37,21,446.3848461000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.302595000001,446.3848461000016,446.8026211000106,446.80263320000086,447.30204290000256,447.7687634000031,447.5861416000116,447.58615329999884,448.90154110000003,448.90154110000003,,449.6025074000063,right,1,0.6882676999957766,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,13,38,18,449.6853906000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.6029549000086,449.6853906000033,450.1182800000097,450.1182935000106,450.61811970001145,451.06911820000096,450.90193000000727,450.90194290000363,452.21822560000874,452.21822560000874,,452.9194514999981,space,1,0.6990229000075487,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,14,39,0,452.9834644000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.91982650000136,452.9834644000075,453.4352574000077,453.43527030000405,453.93535990000237,454.4187011000031,454.2192866999976,454.2192997000093,455.5347562000097,455.5347562000097,456.3348248000111,456.4023671000032,left,1,0.8666640000010375,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,15,40,8,456.48491379999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.40282250000746,456.48491379999905,456.9186480000062,456.91865980000875,457.40181210001174,457.7182126000116,457.68646890000673,457.68647950000013,459.1015606000001,459.1015606000001,459.90218400000595,460.0367316000047,space,1,0.934171700006118,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,16,41,20,460.1032400000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.03719410000485,460.1032400000113,460.55140180001035,460.5514133000106,461.0517861999979,461.3682186000078,461.3357994000107,461.335811500001,462.65158910000173,462.65158910000173,,463.26904050000303,space,1,0.6133556999993743,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,17,42,4,463.33531900000526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.2694727000053,463.33531900000526,463.7849553999986,463.78496689999884,464.26881390000926,464.7523138000106,464.5525970000017,464.5526077000104,465.918533700009,465.918533700009,,466.46884729999874,right,1,0.545247100002598,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,1,18,43,5,466.5403384000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.4692642000009,466.5403384000092,466.98478860000614,466.9847993000003,467.4682150000008,467.95186410000315,467.7519794000109,467.7519911999989,469.06796960000065,469.06796960000065,,469.58584900001006,right,0,0.5028586000116775,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,19,44,24,469.66871670000546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.5862320000015,469.66871670000546,470.10176489999867,470.10177850000036,470.5855522000056,471.0687593000039,470.8692685999995,470.86928160001116,472.1847370000032,472.1847370000032,,472.60377159999916,space,1,0.4159961000113981,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,20,45,17,472.68489980000595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.60420450000674,472.68489980000595,473.11853400000837,473.11854609999864,473.61877529999765,474.1182196000009,473.9022508000053,473.90226339999936,475.2181361000112,475.2181361000112,476.0184014000115,476.43553060000704,left,1,1.206823100001202,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,21,46,16,476.50349540000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.4359199000028,476.50349540000025,476.9518977000116,476.95190900001035,477.43498869999894,477.9022688999976,477.7193457000103,477.7193580000021,479.0346346000006,479.0346346000006,,479.3859511000046,left,1,0.343759899988072,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,22,47,14,479.46876350000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.38632390000566,479.46876350000093,479.9020765000023,479.90208850000636,480.38537960000394,480.8686738000106,480.6692027000099,480.6692131000018,481.9851655000093,481.9851655000093,,482.30316570001014,space,1,0.30708359999698587,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,23,48,1,482.37807570000587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.3036628000118,482.37807570000587,482.8186174000002,482.8186294000043,483.3183917999995,483.78585070000554,483.6025839000067,483.6025945000001,484.9181161000015,484.9181161000015,,485.3356902000087,left,1,0.4132116999971913,None,008,001,2023-11-12_14h25.07.176,untitled,2023.2.3,59.80786126573501,2023-11-12 14h25.16.772704 +0800,
