stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,text_4.stopped,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,image_9.stopped,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,8,8,20,292.8803920999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.8057734000031,292.8803920999926,293.3214974000002,293.32151120000344,293.80453559999296,294.1207762999984,294.0881922999979,294.0882053999958,295.49657269999443,295.49657269999443,296.6716649000009,space,1,1.16133470000932,None,296.30430979999073,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,0,9,9,5,296.7358106999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.67206479999004,296.7358106999891,297.1881274999905,297.188141599996,297.6714381999918,298.1189627999993,297.9562828999915,297.9563157999946,299.320988099993,299.320988099993,299.88833269999304,right,0,0.5574068999994779,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,10,10,6,299.9587285000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.88869500000146,299.9587285000016,300.40448079998896,300.404492799993,300.8879767999897,301.3289969999896,301.1719771999924,301.17199119999714,302.4876734999998,302.4876734999998,302.85612919999403,space,1,0.3597295999934431,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,11,11,21,302.92093269999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.8565135999961,302.92093269999896,303.3587928999914,303.35880570000154,303.8721959999966,304.3209674999962,304.1561986000015,304.1562108999933,305.47163099999307,305.47163099999307,306.0558766999893,right,1,0.568073699992965,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,12,12,4,306.12171490000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.05626779999875,306.12171490000037,306.57172939999145,306.5717418999993,307.07147769999574,307.5146481999982,307.3557443000027,307.3557562999922,308.6708961999975,308.6708961999975,309.0555538999906,right,1,0.37798190000467,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,13,13,18,309.12446599999384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0559221000003,309.12446599999384,309.57136360000004,309.5713761999941,310.0543573000032,310.4996056999953,310.33873779998976,310.33874919998925,311.6542006999953,311.6542006999953,312.12205799999356,space,1,0.45204150000063237,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,14,14,14,312.18699370000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.1224937999941,312.18699370000104,312.6385642999958,312.638578099999,313.1214566999988,313.56457479999517,313.4050617999892,313.40508179999597,314.7376595999958,314.7376595999958,314.98852009999973,space,1,0.24011699999391567,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,15,15,2,315.05440629999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.9889606999932,315.05440629999794,315.50481549999677,315.5048286999954,316.0042780999938,316.4469841999962,316.28871389999404,316.2887258999981,317.58752839999215,317.58752839999215,317.8555752999964,space,1,0.2659945999912452,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,16,16,23,317.92679569999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.855997199993,317.92679569999746,318.37520499998936,318.37521820000256,318.8558202999993,319.292105799992,319.1395180999971,319.13953030000266,320.45411399999284,320.45411399999284,320.6224232999957,space,1,0.16475419999915175,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,17,17,9,320.69170149999263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.62278530000185,320.69170149999263,321.13802009999927,321.13803409998945,321.6380358000024,321.95452129999467,321.9212555999984,321.9212769000005,323.32121599999664,323.32121599999664,324.4727298999933,space,1,1.1387758999917423,None,324.1209509999899,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,18,18,0,324.5367425000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.47317979999934,324.5367425000004,324.98757450000267,324.98758760000055,325.48860499999137,325.93192940000154,325.7715528999979,325.77157719999377,327.1376959999907,327.1376959999907,327.45534639999096,left,1,0.31410619999223854,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,19,19,22,327.530168199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.4557208999904,327.530168199999,327.9562399999995,327.9562605999963,328.4551191999926,328.8999688999902,328.7395331000007,328.7395438999956,330.054310099993,330.054310099993,330.4548627999902,left,1,0.3888138999900548,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,20,20,3,330.5200928999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.45526069999323,330.5200928999984,330.9558840999962,330.95589630000177,331.45468840000103,331.8954958999966,331.7397495999903,331.739763199992,333.0540040999913,333.0540040999913,333.39002049999544,space,1,0.3340511999995215,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,21,21,17,333.4600539999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.39057299999695,333.4600539999956,333.90461250000226,333.9046240000025,334.40432200000214,334.84606909999275,334.6880147999909,334.6880261999904,336.00389729999006,336.00389729999006,336.4050227999978,left,1,0.3875138000003062,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,22,22,8,336.4864002999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.405454199994,336.4864002999966,336.92291949999344,336.92293329999666,337.40502269999706,337.7383415999939,337.6882876000018,337.6883005999989,339.1054651000013,339.1054651000013,340.08824489999097,space,1,0.9789590000000317,None,339.92088809999404,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,23,23,16,340.1577624999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0886290999915,340.1577624999918,340.6051968999964,340.6052095999912,341.08806979999645,341.5526220999891,341.37188539998897,341.3718968999892,342.733315999998,342.733315999998,343.1226369999931,left,1,0.37874460000602994,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,24,24,19,343.1932412000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.1235384000029,343.1932412000024,343.6385278999951,343.6385408999922,344.1379910999967,344.59696109998913,344.4219540999911,344.4219651000021,345.7376332999993,345.7376332999993,346.1383228999912,space,1,0.38405510000302456,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,0,25,1,346.20317619999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.13869330000307,346.20317619999696,346.639205200001,346.6392177999951,347.13796189999266,347.5903302999941,347.4229013000004,347.42291779999505,348.7379799999908,348.7379799999908,349.13972269999795,left,1,0.3998406999889994,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,1,26,2,349.20385009999154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.14017749999766,349.20385009999154,349.6547778999957,349.65479230000346,350.13871259998996,350.5792061999964,350.42165560000285,350.42166569999245,351.73708739998983,351.73708739998983,351.9883037999971,space,1,0.23923890000151005,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,2,27,18,352.0716415999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.98869159999595,352.0716415999923,352.5051353000017,352.5051486000011,352.98906619999616,353.43147689999023,353.27197079999314,353.2719853000017,354.5876616000023,354.5876616000023,354.805603899993,space,1,0.21070909999252763,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,3,28,13,354.8697408000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.80601499999466,354.8697408000007,355.3216354999895,355.3216490999912,355.80438929999946,356.25415670000075,356.08811799999967,356.0881296000007,357.4210030999966,357.4210030999966,357.7573332999891,right,1,0.3242218000086723,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,4,29,16,357.82714969999506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.75771439999517,357.82714969999506,358.27111590000277,358.2711299999937,358.7721337999974,,359.07115659999545,359.07117019999714,360.3709841999953,360.3709841999953,360.738477299994,left,1,0.35068040000624023,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,5,30,14,360.81312019999314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.73903979999886,360.81312019999314,361.25521289999597,361.25522710000223,361.7390575000027,362.18764160000137,362.02325539999583,362.02326729999913,363.33753589999105,363.33753589999105,363.3892175999936,space,1,0.04310979999718256,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,6,31,17,363.46241939999163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.38973599999736,363.46241939999163,363.8897009999928,363.8897208999988,364.4047295999917,364.8467865999992,364.688227199993,364.6882384999917,365.98961379998946,365.98961379998946,366.3056776000012,left,1,0.3135623999987729,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,7,32,8,366.3696765999921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.30612480000127,366.3696765999921,366.82190640000044,366.82192029998987,367.30645989999175,367.6206144000025,367.5894449999905,367.5894566999923,369.0039749999996,369.0039749999996,369.3883397000027,space,1,0.3736971000034828,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,8,33,12,369.4598571999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.3887117999984,369.4598571999959,369.9055686999927,369.90558079999755,370.38812950000283,370.8370780999976,370.6715852999914,370.6716117999895,372.0352019999991,372.0352019999991,372.3893529999914,right,1,0.35313859999587294,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,9,34,0,372.4622623000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.38982879999094,372.4622623000032,372.9057291999925,372.9057487999962,373.4050556000002,373.8455719999911,373.6886145000026,373.68862689999514,375.00420440000016,375.00420440000016,375.3721959999966,left,1,0.3518806000065524,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,10,35,9,375.44695769999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.37256009998964,375.44695769999817,375.8881604999915,375.88817389999167,376.37157099999604,376.6877928999893,376.6550197000033,376.6550333999912,378.05416200000036,378.05416200000036,378.82426690000284,space,1,0.7583658999938052,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,11,36,4,378.88893489999464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.8247796999931,378.88893489999464,379.33740560000297,379.33741819999705,379.83798399999796,380.2830269999977,380.1213628999976,380.12137419999635,381.4937401999923,381.4937401999923,381.9047839999985,right,1,0.3962100999924587,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,12,37,15,381.97509969999373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.90521319999243,381.97509969999373,382.4214745999925,382.4214869999996,382.9062898999982,383.35422870000184,383.18938479998906,383.1893973999977,384.504111000002,384.504111000002,385.27227849999326,space,1,0.7653991000115639,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,13,38,3,385.3368435000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.2726568999933,385.3368435000011,385.78825589999906,385.7882687999954,386.2884167000011,386.7374431999924,386.57171079999534,386.5717225999979,387.8716774999921,387.8716774999921,388.45551649999106,space,1,0.5722127000044566,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,14,39,19,388.52040969999507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.4560152999911,388.52040969999507,388.9716492000007,388.9716618999955,389.4713119999942,389.9154334999912,389.7551287999959,389.75513999999384,391.0707801999961,391.0707801999961,391.088874699999,space,1,0.007097900001099333,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,15,40,11,391.1707868999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.08924069999193,391.1707868999947,391.60459089999495,391.6046034000028,392.08791799999017,392.4043108999904,392.3717708999902,392.3717828999943,393.78836880000017,393.78836880000017,395.0224320999987,space,1,1.2199219000031007,None,394.58801900000253,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,16,41,7,395.08852829999523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.022810399998,395.08852829999523,395.53839109999535,395.5384045999963,396.03836029999366,396.4771444999933,396.3213732000004,396.3213844999991,397.6749134999991,397.6749134999991,397.83824929999537,space,1,0.15591710001172032,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,17,42,22,397.9023758999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.8386193999904,397.9023758999974,398.3550153999968,398.35503120000067,398.8393989999895,399.29253429999517,399.1384931999928,399.13850469999306,400.4371794999897,400.4371794999897,400.8718673999974,left,1,0.4275627000024542,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,1,18,43,5,400.9405795999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.87223389999417,400.9405795999919,401.38800069999706,401.388014199998,401.8714687999891,402.30938289999904,402.15642119999393,402.156433199998,403.4876194999961,403.4876194999961,403.78870910000114,right,0,0.29213200000231154,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,19,44,24,403.8577643000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.78909459999704,403.8577643000026,404.3043308999913,404.30434279999463,404.78812279998965,405.23834359999455,405.07165529999475,405.0716689999972,406.3873528999975,406.3873528999975,406.43987950000155,space,1,0.04109759999846574,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,20,45,20,406.510629299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.44029549999686,406.510629299999,406.9559825999895,406.955996699995,407.4548489000008,407.7714736999915,407.7388493000035,407.7388607999892,409.1479931999929,409.1479931999929,410.7230293999892,space,1,1.5665021000022534,None,409.9546574999986,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,21,46,10,410.7942473000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.72383689999697,410.7942473000003,411.23841969999194,411.23843230000057,411.7387369999924,412.0590452999895,412.0222822999931,412.022298099997,413.3375529999903,413.3375529999903,413.8056407999975,space,1,0.4587922000064282,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,22,47,23,413.8708426999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.806007399995,413.8708426999947,414.3213568999927,414.3213709999982,414.822259499997,415.27122509999026,415.1052505999978,415.1052633999934,416.444027599995,416.444027599995,417.0392417999974,space,1,0.5940501000004588,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
