stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,image_7.stopped,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,text_3.stopped,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,10,10,0,321.3163690000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.24917830000004,321.3163690000001,321.7516993999998,321.75171219999993,322.24818860000005,322.69780279999986,322.545243,322.54525490000015,323.85609049999994,323.85609049999994,324.3489774999998,left,1,0.4914683000001787,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,11,11,15,324.42583379999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.3493520000002,324.42583379999996,324.85166470000013,324.8516768999998,325.34836700000005,325.80559779999976,325.6451456,325.64515649999976,326.9590036999998,326.9590036999998,327.7458335000001,space,1,0.7828451000000314,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,12,12,16,327.8258811999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.7461853,327.8258811999999,328.25169800000003,328.2517090000001,328.74831399999994,329.21669900000006,329.04519990000017,329.0452111999998,330.3557397999998,330.3557397999998,330.6486866,left,1,0.29150410000011107,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,13,13,19,330.7274011999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.64910150000014,330.7274011999998,331.15161050000006,331.15162280000004,331.64831189999995,332.10539329999983,331.9451423999999,331.9451552999999,333.2559517999998,333.2559517999998,333.7292192,space,1,0.4718484999998509,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,14,14,21,333.80545140000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.7296279000002,333.80545140000004,334.2318230000001,334.23183519999975,334.73162189999994,335.19547980000016,335.0287303,335.0287416000001,336.3391723999998,336.3391723999998,336.85549330000003,right,1,0.5151227999999719,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,15,15,7,336.92346970000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.85585630000014,336.92346970000017,337.3583407000001,337.35835240000006,337.85520659999975,338.3182886999998,338.1554606999998,338.15547319999996,339.46265630000016,339.46265630000016,339.7055841000001,space,1,0.23653250000006665,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,16,16,8,339.7734408000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.70593240000017,339.7734408000001,340.20829430000003,340.2083047000001,340.70502780000015,341.0367885999999,341.0018460000001,341.00185610000017,342.4050766999999,342.4050766999999,343.4453807,space,1,1.0373968999997487,None,343.20817609999995,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,17,17,17,343.51238090000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.4457550000002,343.51238090000015,343.94810469999993,343.94811690000006,344.4451039999999,344.8962230000002,344.7419552000001,344.7419691,346.08843019999995,346.08843019999995,346.3949732000001,left,1,0.30399679999982254,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,0,18,18,11,346.4646766000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.3953234999999,346.4646766000001,346.89821949999987,346.8982314,347.3949170000001,347.72272999999996,347.6917496000001,347.69175940000014,349.1028408000002,349.1028408000002,349.64196779999975,space,1,0.5371958000000632,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,19,19,9,349.7104389000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.6423461999998,349.7104389000001,350.1449121999999,350.14492389999987,350.6417937000001,350.9748685999998,350.93890120000015,350.9389191999999,352.2444365000001,352.2444365000001,353.6521548999999,space,1,1.404972799999996,None,353.0448925999999,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,20,20,12,353.71701889999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.65252999999984,353.71701889999986,354.1552885000001,354.15530119999994,354.6516806999998,355.1180515000001,354.94839349999984,354.94840410000006,356.30171310000014,356.30171310000014,356.6349859000002,right,1,0.3302002000000357,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,21,21,10,356.7089053999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.6353309000001,356.7089053999998,357.1421967000001,357.1422114000002,357.6383273000001,357.96509579999974,357.9352170000002,357.93522810000013,359.33232880000014,359.33232880000014,360.43193229999997,space,1,1.0969685000000027,None,360.1315448999999,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,22,22,14,360.4983551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.43230200000016,360.4983551,360.93494520000013,360.9349606999999,361.43172909999976,361.89916649999986,361.72897049999983,361.72898140000007,363.07717189999994,363.07717189999994,363.5222985999999,space,1,0.4433973000000151,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,23,23,20,363.59503170000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.52265929999976,363.59503170000016,364.02501059999986,364.0250221000001,364.52150470000015,364.8539965,364.8185005,364.81851400000005,366.24247090000017,366.24247090000017,367.32188529999985,space,1,1.0761940000002141,None,367.04159900000013,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,24,24,4,367.38773949999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.3222538,367.38773949999995,367.82481989999997,367.8248316999998,368.3218655999999,368.7758236999998,368.61845829999993,368.6184695000002,369.9649840000002,369.9649840000002,370.25213459999986,right,1,0.28577110000014727,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,0,25,2,370.3218581000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.25250860000006,370.3218581000001,370.7549822000001,370.75499439999976,371.2515110999998,371.70721820000017,371.5483607000001,371.54837,372.85894370000005,372.85894370000005,373.3957387999999,space,1,0.5359684000000016,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,1,26,12,373.4696607000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.3961341999998,373.4696607000001,373.8982701,373.8982820000001,374.39838009999994,374.85547610000003,374.6951021,374.6951141999998,376.0060629999998,376.0060629999998,376.2853129,right,1,0.2762998999996853,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,2,27,15,376.3620827999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.2856928000001,376.3620827999998,376.78824780000014,376.7882596999998,377.2852945999998,377.7435982000002,377.58183789999975,377.5818491,378.8925085999999,378.8925085999999,379.1887590000001,space,1,0.29532960000005914,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,3,28,20,379.2657033999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.1891535,379.2657033999999,379.6915924,379.69160520000014,380.18816590000006,380.5164245000001,380.4851474000002,380.48515869999983,381.90245460000006,381.90245460000006,382.9086548,space,1,1.0052074999998695,None,382.7015528000002,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,4,29,8,382.98573209999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.90903130000015,382.98573209999995,383.41162010000016,383.41163270000015,383.9082620999998,384.2356914000002,384.2054253000001,384.2054425000001,385.5111112999998,385.5111112999998,386.59869119999985,space,1,1.0863736999999674,None,386.32851070000015,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,1,5,30,5,386.6687628999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.5990579999998,386.6687628999998,387.1015733999998,387.10158569999976,387.5982294999999,388.0656954000001,387.8953499999998,387.8953591999998,389.2656917999998,389.2656917999998,389.53220550000015,right,0,0.2628055999998651,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,6,31,23,389.60885740000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.5325751999999,389.60885740000003,390.03391220000003,390.0339257999999,390.53535079999983,391.00240799999983,390.8317766,390.8317867999999,392.1430215999999,392.1430215999999,392.47837290000007,space,1,0.33329830000002403,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,7,32,24,392.5583471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.4787301000001,392.5583471,392.9815044000002,392.9815150999998,393.47841149999977,393.94671340000014,393.77855679999993,393.77856789999987,395.0860426999998,395.0860426999998,395.4687395000001,space,1,0.38179470000022775,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,8,33,14,395.54569679999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.4690922,395.54569679999986,395.9714300999999,395.9714419000002,396.4681437999998,396.92942360000006,396.7651520999998,396.7651621,398.07660529999976,398.07660529999976,398.43533979999984,space,1,0.3573851000001014,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,9,34,9,398.5086107000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.43568670000013,398.5086107000002,398.9382482000001,398.93826119999994,399.43453629999976,399.7672705,399.7354707999998,399.73548219999975,401.1353693000001,401.1353693000001,402.57246050000003,space,1,1.436321499999849,None,401.93474130000004,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,10,35,6,402.6455676999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.5728583,402.6455676999999,403.07498380000015,403.0749956999998,403.5747799999999,,403.8749406000002,403.87495260000014,405.2214573000001,405.2214573000001,405.4717461,space,1,0.24589629999991303,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,11,36,0,405.5489054999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.47210129999985,405.5489054999998,405.97478649999994,405.9747984999999,406.4714739000001,406.93261600000005,406.7683232999998,406.7683344000002,408.07894810000016,408.07894810000016,408.5389378,right,0,0.4587039000002733,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,12,37,4,408.60229149999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.53930249999985,408.60229149999986,409.0415868,409.04159849999996,409.5383032,409.9994293,409.8351412000002,409.8351533,411.14585750000015,411.14585750000015,411.5190888000002,left,0,0.36899899999980335,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,13,38,18,411.5957035000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.51951959999997,411.5957035000001,412.0220362,412.0220497,412.5214683999998,412.97921940000015,412.81862539999975,412.8186390000001,414.12708220000013,414.12708220000013,414.68550589999995,space,1,0.5554379000000154,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,14,39,13,414.76183690000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.6858524999998,414.76183690000016,415.18859569999995,415.18860700000005,415.68488990000014,416.1525821,415.98555769999984,415.9855742,417.2924828,417.2924828,417.5788815000001,right,1,0.2856639000001451,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,15,40,3,417.65211409999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.57925019999993,417.65211409999984,418.0815140999998,418.08152519999976,418.5814746000001,419.0388226,418.8782709000002,418.8782799999999,420.1890042,420.1890042,420.6955840999999,space,1,0.505500000000211,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,16,41,19,420.7788252999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.69593350000014,420.7788252999999,421.19822710000017,421.1982383999998,421.6979492999999,422.17250650000005,421.9949664999999,421.99497629999996,423.3030770999999,423.3030770999999,423.87878020000016,space,1,0.5736189999997805,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,17,42,7,423.9523383999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.87915539999995,423.9523383999999,424.3816007999999,424.38161119999995,424.87822800000004,425.3460009999999,425.1751909999998,425.1752001,426.48618179999994,426.48618179999994,426.8454536999998,space,1,0.3565488999997797,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,18,43,11,426.90962649999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.84580689999984,426.90962649999983,427.3483074999999,427.34831840000015,427.8448849000001,428.1738722,428.1427113,428.14272470000014,429.5488442999999,429.5488442999999,430.1156396000001,space,1,0.5661261000000195,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,19,44,21,430.1860732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.1160186000002,430.1860732,430.6182082,430.6182205,431.1181274999999,431.5726906,431.41494729999977,431.41495669999995,432.77576180000005,432.77576180000005,433.1894520000001,right,1,0.4122434999999314,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,20,45,10,433.2957574000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.18985470000007,433.2957574000002,433.69147569999996,433.69148719999976,434.1915626,,434.49187429999984,434.49188909999975,435.89919499999996,435.89919499999996,436.6287768000002,space,1,0.7266670999997586,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,21,46,17,436.6956783999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.629132,436.6956783999999,437.1314935999999,437.1315049,437.6279878999999,438.09251630000017,437.92495199999985,437.9249629000001,439.2740441000001,439.2740441000001,439.51581739999983,left,1,0.23828770000000077,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,22,47,1,439.59226679999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.5161812000001,439.59226679999983,440.0322213999998,440.03229569999985,440.51811469999984,440.9759061,440.8149493000001,440.8149588000001,442.1258154000002,442.1258154000002,442.5852583000001,left,1,0.45800799999960873,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,23,48,16,442.6558710999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.58561150000014,442.6558710999998,443.08835580000004,443.0883687999999,443.5849724999998,444.0426131999998,443.8817076,443.88171980000016,445.1938795000001,445.1938795000001,445.68535919999977,left,1,0.4879682999999204,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,24,49,22,445.7590129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.6857556,445.7590129,446.1880268,446.18803979999984,446.68494009999995,447.1517752999998,446.9817592999998,446.9817705999999,448.2929095999998,448.2929095999998,448.59580749999986,left,1,0.3022297000002254,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
