stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,image_9.stopped,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,8,8,6,459.7838489045321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.6882844704264,459.7838489045321,460.2034547421804,460.2034763760091,460.7033286950805,461.20722804249,460.987519384061,460.9875473277564,462.3059993912482,462.3059993912482,463.35487742182454,space,1,1.0476049398444047,None,463.11973603123215,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,9,9,14,463.4584319500402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.35578003323803,463.4584319500402,463.86998279209206,463.87000142122247,464.37003312079105,464.874289726846,464.65424364078103,464.65427188494664,465.97369266321743,465.97369266321743,467.12046677389435,space,1,1.1385986266725467,None,466.7864022972724,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,10,10,13,467.21946107127724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.12094422047767,467.21946107127724,467.6370753947949,467.6371072445984,468.12033937468027,468.62943564852367,468.40468690891953,468.40472386671036,469.7229370566756,469.7229370566756,471.20456648060576,right,1,1.4784423402873017,None,470.5369429176403,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,11,11,24,471.3211791278022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.2054663877907,471.3211791278022,471.71999545689596,471.7200128841471,472.2201909125299,472.71726148177913,472.50385007035516,472.50386389196797,473.8235938537091,473.8235938537091,475.27123292692795,space,1,1.4419280428805905,None,474.63643299026694,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,12,12,10,475.3743148160779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.2720961767916,475.3743148160779,475.7866856403359,475.7867033680566,476.2867185417838,476.67367262187895,476.5705763101762,476.5706006482337,477.8863583986281,477.8863583986281,480.77127364059174,space,1,2.8827413426374733,None,478.68658651533406,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,13,13,20,480.8709779482176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.77209181997887,480.8709779482176,481.2864943912798,481.28650971524166,481.7869052837923,482.1690136867019,482.07121555977096,482.07124921239347,483.3865496476842,483.3865496476842,486.1379126540171,space,1,2.7431860199794755,None,484.1865638298609,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,14,14,7,486.24813430761697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.1387692935443,486.24813430761697,486.65413637304664,486.65415259841825,487.1534012735715,487.66275264631304,487.43764033819684,487.43766738048294,488.7653874363343,488.7653874363343,489.25397333810884,space,1,0.48359660000323856,None,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,15,15,3,489.3560381368345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.25444838093335,489.3560381368345,489.7700846814164,489.77010361101657,490.2702107285163,490.7786240344026,490.5544852485832,490.55451950214547,491.8738549469806,491.8738549469806,492.8048280095586,space,1,0.9274191052550123,None,492.68641945410036,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,16,16,9,492.9201474345434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.80582226427464,492.9201474345434,493.32005657246236,493.32007430018325,493.82007174618957,494.17811491829775,494.10405961802485,494.10409567440615,495.42019836418217,495.42019836418217,496.82162697810577,space,1,1.3972698108032091,None,496.2201785932664,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,0,17,17,5,496.93191593695065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.8225818712722,496.93191593695065,497.3366106580861,497.33662658298795,497.836995710192,498.3418496502982,498.1211749813183,498.1212089344108,499.44055669850945,499.44055669850945,501.52121241986106,right,0,2.0646085283556204,None,500.2534096566801,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,18,18,2,501.6336046676188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.52201797951466,501.6336046676188,502.0368871804842,502.0369058096146,502.5367665418414,503.04246149704295,502.8209926862635,502.82102093042886,504.13953729446735,504.13953729446735,505.75474028738745,space,1,1.5983310102005817,None,504.95330037579765,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,19,19,4,505.8658585430037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.7556738471949,505.8658585430037,506.2701452260901,506.27016565803956,506.7703319680986,507.27220674969453,507.05459206561295,507.05462692011497,508.3756930712557,508.3756930712557,509.8871967094947,right,1,1.497359621239866,None,509.1871689761281,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,20,20,12,509.9828663080459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.88764741426166,509.9828663080459,510.4037548514614,510.4037788890489,510.8870059111432,511.3940577881633,511.17092677820324,511.1709541209591,512.4897985980679,512.4897985980679,513.9381900477777,right,1,1.4320020215611748,None,513.3030361576398,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,21,21,18,514.0405814572248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.9391725841699,514.0405814572248,514.453386760878,514.4534032867195,514.9534716436092,515.449159450633,515.2372891490425,515.2373026701855,516.5585671314234,516.5585671314234,518.038197529477,left,0,1.474861641148209,None,517.3703915813157,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,22,22,21,518.1535436962779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.0391827700976,518.1535436962779,518.5533614913641,518.553379219085,519.0534689093336,519.5571660405376,519.3374558797593,519.3374886309723,520.6569229303864,520.6569229303864,521.671381839783,right,1,1.008023446262996,None,521.4700652410174,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,23,23,1,521.7827888469201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.6722955685807,521.7827888469201,522.18670084411,522.186714365253,522.6869521871351,523.189569730187,522.9704725278918,522.9704893542032,524.2909040867205,524.2909040867205,525.7212574302437,left,1,1.4223097657807102,None,525.103254358841,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,24,24,22,525.8278878682597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.722073205872,525.8278878682597,526.2368213174941,526.2368354395769,526.7367280216074,527.2324972559593,527.020380569096,527.0203943907088,528.3405552262072,528.3405552262072,530.5547743005739,left,1,2.213050847610475,None,529.1531353577591,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,0,25,12,530.664047070404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.5556063015738,530.664047070404,531.0703090422494,531.0703333803069,531.570217248712,532.0690131158092,531.8539349981568,531.8539479183601,533.173850349792,533.173850349792,534.4878843046872,right,1,1.3073148482280885,None,533.9867567915951,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,1,26,18,534.5918763169968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.4886622211152,534.5918763169968,535.003534727253,535.0035536568532,535.5035529056786,536.0102808762063,535.7877889656056,535.787817209771,537.1063651231432,537.1063651231432,538.5710762919978,space,1,1.4547448845758026,None,537.9199815751892,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,2,27,16,538.6778088897611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.5718139454666,538.6778088897611,539.0869196162039,539.0869406490931,539.5871586399653,540.0957393075553,539.8716825500035,539.8717264186009,541.1908860885767,541.1908860885767,542.8375572883317,left,1,1.6416329213991503,None,542.0033039664124,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,1,3,28,9,542.9328666235392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.837999880413,542.9328666235392,543.3535298145712,543.3535475422918,543.836926301658,544.2086141098837,544.1204703795324,544.1204845016152,545.4371517742295,545.4371517742295,549.2880198766811,space,1,3.8447835880967887,None,546.2371302004947,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,4,29,1,549.3926053169341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.2888266382142,549.3926053169341,549.8035630315123,549.8035804587635,550.3035472568456,550.8159378820662,550.5875011755884,550.5875438423063,551.9112970952679,551.9112970952679,557.3547893841601,left,1,5.434066249394164,None,552.7202995323789,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,5,30,24,557.4593519887048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.3557448782663,557.4593519887048,557.8701717876243,557.8701868111166,558.3703987925919,558.8864208963557,558.6547307023993,558.6547658573713,559.9740982975079,559.9740982975079,561.3716628692287,space,1,1.3945481549499164,None,560.7868812462048,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,6,31,22,561.4801243704783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.3726463070304,561.4801243704783,561.8868568781004,561.8868743053513,562.3870021552702,562.9009819654996,562.6710263839566,562.671054628122,563.9908696228292,563.9908696228292,565.1880703856621,left,1,1.1939271438748165,None,564.8032289090452,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,1,7,32,11,565.2917102473139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.1888984805541,565.2917102473139,565.7036883574847,565.7037084889641,566.2034577468789,566.5901687468695,566.4876406236433,566.4876667645196,567.8037330974446,567.8037330974446,568.6376105315883,space,1,0.8216086494451247,None,568.6036114672513,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,8,33,7,568.7320473023667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.6380702504507,568.7320473023667,569.1535070389568,569.1535205600999,569.6535696869196,570.1480321779165,569.937193088833,569.9372072109159,571.2415855673516,571.2415855673516,572.9046488994841,space,1,1.647690994407867,None,572.0534577919493,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,9,34,2,573.012660897846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.905459867595,573.012660897846,573.420304730507,573.4203269652758,573.9202964675865,574.4152571375862,574.2040995504672,574.2041130716102,575.5243967992751,575.5243967992751,576.9886350285942,space,1,1.460389811548339,None,576.3370433346624,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,10,35,21,577.091971115233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.9896482129107,577.091971115233,577.5038578825711,577.5038819201586,578.0036456006258,578.5089484426799,578.2878419985332,578.2878696417588,579.6075614438298,579.6075614438298,580.8881407857468,right,1,1.273686263209811,None,580.4200198850945,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,11,36,23,580.9950449517912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.8889941201057,580.9950449517912,581.403656597822,581.4036761283619,581.9040284292548,582.422591906965,582.1881214655357,582.188155719098,583.507565079515,583.507565079515,586.0213405702498,space,1,2.5015103116743376,None,584.3203146760591,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,12,37,19,586.1436275904632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.0221545430591,586.1436275904632,586.536953434085,586.5369720632152,587.0369181288781,587.5425166332595,587.3210766675852,587.3211007051727,588.6408126387232,588.6408126387232,589.9715884728951,left,0,1.3210406112038982,None,589.4536379536682,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,13,38,14,590.0857661124701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9725800233825,590.0857661124701,590.4869958153565,590.4870141440169,590.9869052236984,591.494826660449,591.2710709736816,591.2710950112692,592.5916007861495,592.5916007861495,594.6886795882722,space,1,2.0811301632363666,None,593.4034850295407,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,1,14,39,8,594.7997227264273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.6898643408699,594.7997227264273,595.2036329207983,595.2036518503985,595.703648995935,596.0815808680034,595.9878955723066,595.9879241169417,597.3036725527709,597.3036725527709,599.4883641550293,space,1,2.1696182320295065,None,598.1036443686994,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,1,15,40,3,599.6008886095187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.489409489619,599.6008886095187,600.0037156100996,600.0037327368807,600.5037662392683,601.0183136370342,600.7876504490071,600.7876832002203,602.1088421965428,602.1088421965428,604.8383448197947,space,1,2.7253840830908302,None,602.9201771810581,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,1,16,41,5,604.9481722569583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.8392639570498,604.9481722569583,605.3536313733787,605.35364789922,605.853628518915,606.3575245611564,606.1378750952865,606.1379024380424,607.4560606420259,607.4560606420259,608.9886398361118,right,0,1.5287812552487594,None,608.2702005125416,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,17,42,6,609.0921580074764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.989620269215,609.0921580074764,609.5037157603344,609.5037352908744,610.0035846052472,610.5127487852756,610.2877191063667,610.2877431439542,611.6076215377987,611.6076215377987,614.3722683159658,space,1,2.7611195626602694,None,612.4204681861027,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,1,18,43,15,614.4853898040367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.3734617821888,614.4853898040367,614.8870092163115,614.8870293477912,615.3870177797021,615.8910337094114,615.670989125696,615.6710290881852,616.9919741499784,616.9919741499784,619.3882127482746,space,1,2.393288585361006,None,617.8041847036211,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,1,19,44,10,619.493686978328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.3890486553826,619.493686978328,619.9040858189953,619.9041173683288,620.4040072461307,620.7927890842911,620.688208151086,620.688244507937,622.0038517229393,622.0038517229393,623.5878374013446,space,1,1.5812889615492622,None,622.803526975131,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,20,45,13,623.6845108696468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.5882842000035,623.6845108696468,624.1035797676827,624.1036101151371,624.6037343594178,625.114201076223,624.8877363533359,624.8877603909234,626.2113450803022,626.2113450803022,626.8714665121852,right,1,0.6461198375900494,None,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,1,21,46,4,626.9812464751133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.8722952080168,626.9812464751133,627.386935150495,627.3869510753966,627.8869298922725,628.396064626256,628.1708925246407,628.1709069471933,629.4900113307178,629.4900113307178,630.0375473127331,right,1,0.5425656098441323,None,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,1,22,47,0,630.1387888240843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0380902617424,630.1387888240843,630.5537499988734,630.5537683275338,631.0372222043611,631.5535703179062,631.3211791278022,631.3212073719676,632.6411266297109,632.6411266297109,633.7551065601281,left,1,1.097121769310661,None,633.4534600755201,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
